county,precinct_id,boundary_name,source_name,method
FULTON,12H2,John Birdine Neighborhood Center,12H2,exact_precinct_code
FULTON,12M,Rosel Fann Recreation Center,12M,code
FULTON,01G,Fanplex,01G,code
FULTON,01D,Grant Park Recreation Center,01D,code
FULTON,01H,Liberty Baptist Church,01H,code
FULTON,05B,Liberty Baptist Church,05B,code
FULTON,01S,Dobbs Elementary School,01S,code
FULTON,01C,Dobbs Elementary School,01C,code
FULTON,01T,Thomasville Recreation Center,01T,code
FULTON,02G,Helene Mills Senior Center,02G,code
FULTON,02D,Helene Mills Senior Center,02D,code
FULTON,02F2,The Church On Ponce & Highland,02F2,exact_precinct_code
FULTON,02J,Park Tavern,02J,code
FULTON,06G,Park Tavern,06G,code
FULTON,06B,Virginia-Highland Elementary,06B,code
FULTON,02E,Little 5 Point Community Center,02E,code
FULTON,02F1,The Church On Ponce & Highland,02F1,exact_precinct_code
FULTON,06F,Ponce De Leon Library,06F,code
FULTON,06L1,Christ Church Presbyterian,06L1,exact_precinct_code
FULTON,JC19,Barnswell Elementary,JC19,code
FULTON,JC13A,Northeast Spruill Oaks Library,JC13A,code
FULTON,JC13B,Northeast Spruill Oaks Library,JC13B,code
FULTON,RW17,Esther Jackson Elementary School,RW17,code
FULTON,RW04,East Roswell Branch Library,RW04,code
FULTON,SS01,Johns Creek Environmental Campus,SS01,code
FULTON,RW20,East Roswell Branch Library,RW20,code
FULTON,RW21,Johns Creek Environmental Campus,RW21,code
FULTON,RW22A,Hillside Elementary School,RW22A,code
FULTON,RW07A,Mimosa Elementary School,RW07A,code
FULTON,RW07B,Mimosa Elementary School,RW07B,code
FULTON,AP03,Mimosa Elementary School,AP03,code
FULTON,07F,Cathedral Of Saint Philip,07F,code
FULTON,07D,Buckhead Library,07D,code
FULTON,07N,Garden Hills Elementary,07N,code
FULTON,07M,Don & Mary Ellen Harp Student Center At Peachtree Road United Methodist,07M,code
FULTON,07E,Garden Hills Elementary,07E,code
FULTON,07A,Sarah Rawson Smith School,07A,code
FULTON,07C,Sara Smith Intermediate School,07C,code
FULTON,07B,St. James United Methodist Church,07B,code
FAYETTE,10,Sandy Creek,Sandy Creek,name
FAYETTE,31,Fielding Ridge,Fielding Ridge,name
FAYETTE,16,Mcintosh,McIntosh,name
FAYETTE,06,Flint,Flint,name
FAYETTE,04,Fayetteville East,Fayetteville East,name
FAYETTE,24,Banks,Banks,name
FAYETTE,28,Oak Ridge,Oak Ridge,name
FAYETTE,23,Kenwood,Kenwood,name
FAYETTE,03,Europe,Europe,name
FAYETTE,07,Hopeful,Hopeful,name
FAYETTE,05,Fayetteville West,Fayetteville West,name
FAYETTE,08,Morning Creek,Morning Creek,name
FAYETTE,01,Blackrock,Blackrock,name
FAYETTE,29,Jeff Davis,Jeff Davis,name
FAYETTE,30,Murphy,Murphy,name
FAYETTE,26,Willow Pond,Willow Pond,name
FAYETTE,27,Dogwood,Dogwood,name
FAYETTE,35,Spring Hill,Spring Hill,name
FAYETTE,34,Rising Star,Rising Star,name
FAYETTE,22,Braelinn,Braelinn,name
FAYETTE,13,Starrsmill,Starrsmill,name
FAYETTE,14,Whitewater,Whitewater,name
FAYETTE,02,Brooks,Brooks,name
FAYETTE,15,Woolsey,Woolsey,name
FAYETTE,25,Harps Crossing,Harps Crossing,name
FAYETTE,36,Antioch,Antioch,name
FAYETTE,18,Kedron,Kedron,name
FAYETTE,19,Aberdeen,Aberdeen,name
FAYETTE,32,Willowbend,Willowbend,name
FAYETTE,21,Flat Creek,Flat Creek,name
FAYETTE,17,Oak Grove,Oak Grove,name
FAYETTE,12,Shakerag West,Shakerag West,name
FAYETTE,20,Windgate,Windgate,name
FAYETTE,33,Camp Creek,Camp Creek,name
FAYETTE,11,Shakerag East,Shakerag East,name
FAYETTE,09,Rareover,Rareover,name
ROCKDALE,FI,Fieldstone,FI,exact_precinct_code
ROCKDALE,FS,Flat Shoals,FS,exact_precinct_code
ROCKDALE,MA,Magnet,MA,exact_precinct_code
ROCKDALE,SP,St. Pius,SP,exact_precinct_code
ROCKDALE,ST,Stanton,ST,exact_precinct_code
ROCKDALE,BA,Barksdale,BA,exact_precinct_code
ROCKDALE,HC,Honey Creek,HC,exact_precinct_code
ROCKDALE,SM,Smyrna,SM,exact_precinct_code
ROCKDALE,RO,Rockdale,RO,exact_precinct_code
ROCKDALE,LO,Lorraine,LO,exact_precinct_code
ROCKDALE,BT,Bethel,BT,exact_precinct_code
ROCKDALE,HI,Hightower,HI,exact_precinct_code
ROCKDALE,CO,Conyers,CO,exact_precinct_code
ROCKDALE,OT,Olde Towne,OT,exact_precinct_code
ROCKDALE,MI,Milstead,MI,exact_precinct_code
ROCKDALE,LA,The Lakes,LA,exact_precinct_code
GWINNETT,002,Rockbridge A,ROCKBRIDGE A,name
GWINNETT,075,Rockbridge C,ROCKBRIDGE C,name
GWINNETT,111,Duluth H,DULUTH H,name
GWINNETT,052,Berkshire G,BERKSHIRE G,name
GWINNETT,118,Garners F,GARNERS F,name
GWINNETT,112,Berkshire N,BERKSHIRE N,name
GWINNETT,039,Duncans D,DUNCANS D,name
GWINNETT,108,Baycreek E,BAYCREEK E,name
GWINNETT,145,Baycreek G,BAYCREEK G,name
GWINNETT,146,Baycreek H,BAYCREEK H,name
GWINNETT,091,Baycreek D,BAYCREEK D,name
GWINNETT,147,Baycreek I,BAYCREEK I,name
GWINNETT,080,Baycreek C,BAYCREEK C,name
GWINNETT,090,Lawrenceville I,LAWRENCEVILLE I,name
GWINNETT,085,Lawrenceville H,LAWRENCEVILLE H,name
GWINNETT,132,Lawrenceville K,LAWRENCEVILLE K,name
GWINNETT,060,Lawrenceville D,LAWRENCEVILLE D,name
GWINNETT,042,Lawrenceville C,LAWRENCEVILLE C,name
GWINNETT,003,Dacula,DACULA,name
GWINNETT,152,Rockycreek C,ROCKYCREEK C,name
GWINNETT,137,Rockycreek B,ROCKYCREEK B,name
GWINNETT,154,Pucketts D,PUCKETTS D,name
GWINNETT,008,Duncans A,DUNCANS A,name
GWINNETT,013,Duncans C,DUNCANS C,name
GWINNETT,133,Harbins B,HARBINS B,name
GWINNETT,028,Rockycreek A,ROCKYCREEK A,name
GWINNETT,129,Duncans B,DUNCANS B,name
GWINNETT,009,Pucketts A,PUCKETTS A,name
GWINNETT,135,Pucketts C,PUCKETTS C,name
GWINNETT,001,Harbins A,HARBINS A,name
GWINNETT,151,Harbins C,HARBINS C,name
GWINNETT,082,Duluth E,DULUTH E,name
GWINNETT,056,Duluth C,DULUTH C,name
GWINNETT,007,Duluth A,DULUTH A,name
GWINNETT,155,Suwanee G,SUWANEE G,name
GWINNETT,140,Suwanee H,SUWANEE H,name
GWINNETT,017,Martins A,MARTINS A,name
GWINNETT,077,Goodwins C,GOODWINS C,name
GWINNETT,106,Suwanee C,SUWANEE C,name
GWINNETT,131,Suwanee E,SUWANEE E,name
GWINNETT,004,Suwanee A,SUWANEE A,name
GWINNETT,098,Goodwins F,GOODWINS F,name
GWINNETT,142,Suwanee F,SUWANEE F,name
GWINNETT,100,Suwanee B,SUWANEE B,name
GWINNETT,030,Cates C,CATES C,name
GWINNETT,070,Goodwins B,GOODWINS B,name
GWINNETT,026,Hog Mountain A,HOG MOUNTAIN A,name
GWINNETT,031,Hog Mountain D,HOG MOUNTAIN D,name
GWINNETT,136,Hog Mountain C,HOG MOUNTAIN C,name
GWINNETT,067,Pucketts E,PUCKETTS E,name
GWINNETT,071,Lawrenceville F,LAWRENCEVILLE F,name
GWINNETT,144,Lawrenceville M,LAWRENCEVILLE M,name
GWINNETT,027,Hog Mountain B,HOG MOUNTAIN B,name
GWINNETT,130,Suwanee D,SUWANEE D,name
GWINNETT,105,Sugar Hill F,SUGAR HILL F,name
GWINNETT,141,Sugar Hill G,SUGAR HILL G,name
GWINNETT,025,Sugar Hill B,SUGAR HILL B,name
GWINNETT,089,Sugar Hill E,SUGAR HILL E,name
GWINNETT,054,Sugar Hill C,SUGAR HILL C,name
GWINNETT,024,Sugar Hill A,SUGAR HILL A,name
GWINNETT,055,Sugar Hill D,SUGAR HILL D,name
GWINNETT,102,Pucketts B,PUCKETTS B,name
GWINNETT,048,Duluth B,DULUTH B,name
GWINNETT,096,Duluth G,DULUTH G,name
GWINNETT,072,Martins E,MARTINS E,name
GWINNETT,095,Duluth F,DULUTH F,name
GWINNETT,138,Duluth I,DULUTH I,name
GWINNETT,087,Pinckneyville S,PINCKNEYVILLE S,name
GWINNETT,065,Berkshire H,BERKSHIRE H,name
GWINNETT,123,Pinckneyville Y,PINCKNEYVILLE Y,name
GWINNETT,023,Pinckneyville D,PINCKNEYVILLE D,name
GWINNETT,058,Pinckneyville K,PINCKNEYVILLE K,name
GWINNETT,050,Pinckneyville I,PINCKNEYVILLE I,name
GWINNETT,010,Cates A,CATES A,name
GWINNETT,081,Cates L,CATES L,name
GWINNETT,156,Baycreek J,BAYCREEK J,name
GWINNETT,041,Baycreek B,BAYCREEK B,name
GWINNETT,134,Baycreek F,BAYCREEK F,name
GWINNETT,094,Cates N,CATES N,name
GWINNETT,005,Baycreek A,BAYCREEK A,name
GWINNETT,121,Pinckneyville X,PINCKNEYVILLE X,name
GWINNETT,040,Pinckneyville H,PINCKNEYVILLE H,name
GWINNETT,099,Pinckneyville T,PINCKNEYVILLE T,name
GWINNETT,057,Duluth D,DULUTH D,name
GWINNETT,068,Cates I,CATES I,name
GWINNETT,093,Cates M,CATES M,name
GWINNETT,127,Lawrenceville J,LAWRENCEVILLE J,name
GWINNETT,018,Martins B,MARTINS B,name
GWINNETT,084,Lawrenceville G,LAWRENCEVILLE G,name
GWINNETT,150,Duluth K,DULUTH K,name
GWINNETT,148,Berkshire Q,BERKSHIRE Q,name
GWINNETT,021,Pinckneyville B,PINCKNEYVILLE B,name
GWINNETT,051,Pinckneyville J,PINCKNEYVILLE J,name
GWINNETT,113,Pinckneyville V,PINCKNEYVILLE V,name
GWINNETT,114,Pinckneyville W,PINCKNEYVILLE W,name
GWINNETT,020,Pinkcneyville A,PINCKNEYVILLE A,unique_name_similarity
GWINNETT,116,Martins I,MARTINS I,name
GWINNETT,117,Martins J,MARTINS J,name
GWINNETT,088,Rockbridge E,ROCKBRIDGE E,name
GWINNETT,069,Cates J,CATES J,name
GWINNETT,036,Cates E,CATES E,name
GWINNETT,107,Cates O,CATES O,name
GWINNETT,035,Cates D,CATES D,name
GWINNETT,044,Rockbridge B,ROCKBRIDGE B,name
GWINNETT,064,Garners D,GARNERS D,name
GWINNETT,120,Berkshire P,BERKSHIRE P,name
GWINNETT,109,Berkshire M,BERKSHIRE M,name
GWINNETT,074,Pinckneyville Q,PINCKNEYVILLE Q,name
GWINNETT,103,Berkshire L,BERKSHIRE L,name
GWINNETT,086,Martins F,MARTINS F,name
GWINNETT,034,Berkshire F,BERKSHIRE F,name
GWINNETT,119,Berkshire O,BERKSHIRE O,name
GWINNETT,019,Martins C,MARTINS C,name
GWINNETT,043,Martins D,MARTINS D,name
GWINNETT,033,Berkshire E,BERKSHIRE E,name
GWINNETT,092,Berkshire J,BERKSHIRE J,name
GWINNETT,049,Garners C,GARNERS C,name
GWINNETT,014,Garners A,GARNERS A,name
GWINNETT,045,Garners B,GARNERS B,name
GWINNETT,032,Berkshire D,BERKSHIRE D,name
GWINNETT,011,Berkshire A,BERKSHIRE A,name
GWINNETT,066,Pinckneyville O,PINCKNEYVILLE O,name
GWINNETT,038,Pinckneyville F,PINCKNEYVILLE F,name
GWINNETT,059,Pinckneyville N,PINCKNEYVILLE N,name
GWINNETT,104,Rockbridge F,ROCKBRIDGE F,name
GWINNETT,076,Rockbridge D,ROCKBRIDGE D,name
GWINNETT,012,Berkshire B,BERKSHIRE B,name
GWINNETT,037,Pinckneyville E,PINCKNEYVILLE E,name
GWINNETT,101,Pinckneyville U,PINCKNEYVILLE U,name
GWINNETT,073,Pinckneyville P,PINCKNEYVILLE P,name
GWINNETT,126,Pinckneyville A1,PINCKNEYVILLE A1,name
GWINNETT,022,Pinckneyville C,PINCKNEYVILLE C,name
GWINNETT,125,Pinckneyville Z,PINCKNEYVILLE Z,name
GWINNETT,062,Pinckneyville L,PINCKNEYVILLE L,name
GWINNETT,063,Pinckneyville M,PINCKNEYVILLE M,name
GWINNETT,122,Rockbridge G,ROCKBRIDGE G,name
GWINNETT,143,Lawrenceville L,LAWRENCEVILLE L,name
GWINNETT,061,Lawrenceville E,LAWRENCEVILLE E,name
GWINNETT,153,Lawrenceville N,LAWRENCEVILLE N,name
GWINNETT,016,Lawrenceville B,LAWRENCEVILLE B,name
GWINNETT,078,Baycreek K,BAYCREEK K,name
GWINNETT,015,Lawrenceville A,LAWRENCEVILLE A,name
GWINNETT,097,Goodwins E,GOODWINS E,name
GWINNETT,110,Martins G,MARTINS G,name
GWINNETT,124,Goodwins G,GOODWINS G,name
GWINNETT,149,Goodwins I,GOODWINS I,name
GWINNETT,006,Goodwins A,GOODWINS A,name
GWINNETT,128,Goodwins H,GOODWINS H,name
GWINNETT,083,Goodwins D,GOODWINS D,name
GWINNETT,053,Cates H,CATES H,name
GWINNETT,046,Cates F,CATES F,name
GWINNETT,047,Cates G,CATES G,name
GWINNETT,029,Cates B,CATES B,name
GWINNETT,079,Cates K,CATES K,name
GWINNETT,139,Martins K,MARTINS K,name
GWINNETT,115,Martins H,MARTINS H,name
FORSYTH,35,Johns Creek,35 Johns Creek,code
FORSYTH,04,Chestatee,04 Chestatee,code
FORSYTH,36,Nichols,36 Nichols,code
FORSYTH,19,Old Atlanta,19 Old Atlanta,code
FORSYTH,02,Brandywine,02 Brandywine,code
FORSYTH,34,Fowler,34 Fowler,code
FORSYTH,01,Big Creek,01 Big Creek,code
FORSYTH,21,South Forsyth,21 South Forsyth,code
FORSYTH,29,Polo,29 Polo,code
FORSYTH,10,Midway,10 Midway,code
FORSYTH,15,Heardsville,15 Heardsville,code
FORSYTH,37,Sawnee,37 Sawnee,code
FORSYTH,27,Concord,27 Concord,code
FORSYTH,25,Windermere,25 Windermere,code
FORSYTH,07,Cumming,07 Cumming,code
FORSYTH,08,Mashburn,08 Mashburn,code
FORSYTH,06,Crossroads,06 Crossroads,code
FORSYTH,16,Otwell,16 Otwell,code
FORSYTH,05,Coal Mountain,05 Coal Mountain,code
FORSYTH,03,Browns Bridge,03 Browns Bridge,code
HENRY,43,Pleasant Grove,Pleasant Grove,name
HENRY,46,Shakerag,Shakerag,name
HENRY,45,Swan Lake,Swan Lake,name
HENRY,41,Stagecoach,Stagecoach,name
HENRY,56,Lighthouse,Lighthouse,name
HENRY,54,Stockbridge Central-Merle Manders,Stockbridge Central,single_remainder
HENRY,39,Stockbridge East-West,Stockbridge East-West,name
HENRY,34,Wesley Lakes,Wesley Lakes,name
HENRY,28,Westside,Westside,name
HENRY,60,Lake Haven,Lake Haven,name
HENRY,53,Flippen,Flippen,name
HENRY,38,Hickory Flat,Hickory Flat,name
HENRY,42,Cotton Indian,Cotton Indian,name
HENRY,61,Mcdonough Central,McDonough Central,name
HENRY,52,Lake Dow,Lake Dow,name
HENRY,37,East Lake,East Lake,name
HENRY,36,Mcmullen,McMullen,name
HENRY,62,Timberridge,Timberridge,name
HENRY,55,Kelleytown,Kelleytown,name
HENRY,27,Sandy Ridge,Sandy Ridge,name
HENRY,58,Mount Bethel,Mt Bethel,name
HENRY,25,Locust Grove,Locust Grove,name
HENRY,29,Lowes,Lowes,name
HENRY,32,Mount Carmel,Mt Carmel,name
HENRY,51,Oakland,Oakland,name
HENRY,57,Dutchtown,Dutchtown,name
HENRY,50,Pates Creek,Pates Creek,name
HENRY,33,Red Oak,Red Oak,name
HENRY,49,Shiloh,Shiloh,name
HENRY,48,Unity Grove,Unity Grove,name
HENRY,59,Grove Park,Grove Park,name
HENRY,26,Tussahaw,Tussahaw,name
HENRY,35,Mcdonough,McDonough,name
HENRY,30,South Hampton,South Hampton,name
HENRY,31,North Hampton,North Hampton,name
HENRY,44,Austin Road,Austin Road,name
HENRY,47,Ellenwood,Ellenwood,name
DEKALB,FG,Flat Rock Elementary,Flat Rock Elem,name
DEKALB,CF,Candler-Murphey Candler Elementary,Candler-Murphey Candler Elem,name
DEKALB,OV,Oak View Elementary,Oak View Elem,name
DEKALB,HH,Narvie J Harris Elementary,Harris-Narvie J Harris Elem,unique_name_similarity
DEKALB,FK,Flakes Mill,Flakes Mill Fire Station,single_remainder
DEKALB,FE,Flat Shoals Parkway,Flat Shoals Parkway,name
DEKALB,CG,Chapel Hill Elementary,Chapel Hill Elem,name
DEKALB,DI,Dunwoody Library (Dunwoody),Dunwoody Library,name
DEKALB,AD,Austin (Dunwoody),Austin,name
DEKALB,MQ,Mount Vernon East (Dunwoody),Mount Vernon East,name
DEKALB,CE,Chamblee (Chamblee),Chamblee,name
DEKALB,CZ,Chamblee 2 (Chamblee),Chamblee 2,name
DEKALB,HF,Huntley Hills Elementary (Chamblee),Huntley Hills Elem,name
DEKALB,PB,Peachtree Middle (Dunwoody),Peachtree Middle,name
DEKALB,DG,Dunwoody 2 (Dunwoody),Dunwoody 2,name
DEKALB,CH,Chesnut Elementary (Dunwoody),Chesnut Elem,name
DEKALB,TG,Tilly Mill Road (Dunwoody),Tilly Mill Road,name
DEKALB,BL,Bouldercrest Road,Bouldercrest Road,name
DEKALB,CS,Cedar Grove South,Cedar Grove South,name
DEKALB,CD,Cedar Grove Elementary,Cedar Grove Elem,name
DEKALB,WI,Warren Tech,Warren Tech,name
DEKALB,CK,Clarkston (Cla),Clarkston,name
DEKALB,IA,Idlewood Elementary (Tucker),Idlewood Elem,name
DEKALB,BH,Brockett (Tucker),Brockett,name
DEKALB,MH,Midvale Elementary,Midvale Elem,name
DEKALB,EF,Evansdale Elementary,Evansdale Elem,name
DEKALB,TH,Tucker,Tucker,name
DEKALB,SN,Shamrock,Shamrock,name
DEKALB,ND,Northlake,Northlake,name
DEKALB,BD,Briarlake Elementary,Briarlake Elem,name
DEKALB,RD,Rehoboth,Rehoboth,name
DEKALB,MK,Montreal,Montreal,name
DEKALB,MW,Midvale Road,Midvale Road,name
DEKALB,HC,Henderson Mill,Henderson Mill,name
DEKALB,AE,Avondale (Avo),Avondale,name
DEKALB,MO,Midway,Midway,name
DEKALB,CU,Covington,Covington,name
DEKALB,NB,North Decatur,North Decatur,name
DEKALB,ME,Mclendon,McLendon,name
DEKALB,VB,Valley Brook,Valley Brook,name
DEKALB,SC,Shaw-Robert Shaw Elementary,Shaw-Robert Shaw Elem,name
DEKALB,CT,Covington Hwy,Covington Hwy,name
DEKALB,SW,Stonecrest Library (Stc),Stonecrest Library,name
DEKALB,SL,Stoneview Elementary,Stoneview Elem,name
DEKALB,PC,Princeton Elementary,Princeton Elem,name
DEKALB,RC,Redan Elementary,Redan Elem,name
DEKALB,SV,Stephenson High,Stephenson High,name
DEKALB,AB,Ashford Park Elementary (Brookhaven),Ashford Park Elem,name
DEKALB,OA,Oak Grove Elementary,Oak Grove Elem,name
DEKALB,CW,Coralwood,Coralwood,name
DEKALB,SA,Sagamore Hills Elementary,Sagamore Hills Elem,name
DEKALB,LA,Lakeside High,Lakeside High,name
DEKALB,DC,Dresden Elementary (Chamblee),Dresden Elem,name
DEKALB,LC,Lavista,Lavista,name
DEKALB,PH,Panola,Panola,name
DEKALB,SK,Shadow Rock Elementary,Shadow Rock Elem,name
DEKALB,SP,Stone Mtn Champion (Sto),Stone Mtn Champion,name
DEKALB,SQ,Stone Mtn (Sto),Stone Mtn,name
DEKALB,HA,Hambrick Elementary,Hambrick Elem,name
DEKALB,RE,Rockbridge Elementary,Rockbridge Elem,name
DEKALB,SJ,Stone Mill Elementary,Stone Mill Elem,name
DEKALB,MA,Miller-Eldridge L Miller Elementary,Miller-Eldridge L Miller Elem,name
DEKALB,SU,South Hairston,South Hairston,name
DEKALB,SD,Stone Mountain Elementary,Stone Mountain Elem,name
DEKALB,WN,Wynbrooke Elementary,Wynbrooke Elem,name
DEKALB,ST,Stephenson Middle,Stephenson Middle,name
DEKALB,SO,South Deshon,South Deshon,name
DEKALB,RM,Redan Middle,Redan Middle,name
DEKALB,MC,Marbut Elementary,Marbut Elem,name
DEKALB,RK,Redan Road,Redan Road,name
DEKALB,WG,Woodridge Elementary,Woodridge Elem,name
DEKALB,RJ,Rowland Road,Rowland Road,name
DEKALB,WK,White Oak,White Oak,name
DEKALB,FM,Freedom Middle,Freedom Middle,name
DEKALB,PE,Pine Lake (Pin),Pine Lake,name
DEKALB,SS,Snapfinger Road S,Snapfinger Road S,name
DEKALB,MF,Mcwilliams,McWilliams,name
DEKALB,MI,Miller Grove,Miller Grove,name
DEKALB,BM,Bethune Middle,Bethune Middle,name
DEKALB,CP,Crossroads,Crossroads,name
DEKALB,FA,Fairington Elementary,Fairington Elem,name
DEKALB,PR,Panola Road,Panola Road,name
DEKALB,PI,Panola Way Elementary,Panola Way Elem,name
DEKALB,YA,Young Road,Young Road,name
DEKALB,RG,Rowland Elementary,Rowland Elem,name
DEKALB,DE,Dunaire Elementary,Dunaire Elem,name
DEKALB,AA,Allgood Elementary,Allgood Elem,name
DEKALB,IB,Indian Creek,Indian Creek,name
DEKALB,CY,Clarkston Community Center (Cla),Clarkston Community Center,name
DEKALB,MN,Memorial South,Memorial South,name
DEKALB,JB,Jolly Elementary,Jolly Elem,name
DEKALB,WB,Wesley Chapel Library,Wesley Chapel Library,name
DEKALB,PF,Pleasantdale Road,Pleasantdale Road,name
DEKALB,NC,North Hairston,North Hairston,name
DEKALB,SY,Snapfinger Road,Snapfinger Road,name
DEKALB,BJ,Browns Mill Elementary,Browns Mill Elem,name
DEKALB,SM,Salem Middle,Salem Middle,name
DEKALB,MV,Miller Grove Road,Miller Grove Road,name
DEKALB,CC,Columbia Elementary,Columbia Elem,name
DEKALB,FL,Flat Shoals Library,Flat Shoals Library,name
DEKALB,BC,Briar Vista Elementary,Briar Vista Elem,name
DEKALB,DH,Druid Hills High,Druid Hills High,name
DEKALB,ER,Emory Road,Emory Road,name
DEKALB,LB,Lavista Road,Lavista Road,name
DEKALB,OK,Oakhurst (Decatur),Oakhurst,name
DEKALB,DD,Decatur (Decatur),Decatur,name
DEKALB,PG,Ponce De Leon (Decatur),Ponce de Leon,name
DEKALB,WJ,Woodward (Brookhaven),Woodward,name
DEKALB,CO,Cross Keys High (Brookhaven),Cross Keys High,name
DEKALB,BG,Briarcliff,Briarcliff,name
DEKALB,HI,Harris-Margaret Harris Ed,Harris-Margaret Harris ED,name
DEKALB,MJ,Montclair Elementary,Montclair Elem,name
DEKALB,BE,Briarwood (Brookhaven),Briarwood,name
DEKALB,BI,Brookhaven (Brookhaven),Brookhaven,name
DEKALB,SE,Silver Lake (Brookhaven),Silver Lake,name
DEKALB,SF,Skyland (Brookhaven),Skyland,name
DEKALB,BF,Brockett Elementary (Tucker),Brockett Elem,name
DEKALB,SI,Stn Mtn Middle,Stone Mtn Middle,unique_name_similarity
DEKALB,TF,Tucker Library,Tucker Library,name
DEKALB,HG,Hugh Howell,Hugh Howell,name
DEKALB,SH,Smoke Rise,Smoke Rise,name
DEKALB,MB,Mcnair High,McNair High,name
DEKALB,ML,Meadowview,Meadowview,name
DEKALB,MZ,Miller Grove High,Miller Grove High,name
DEKALB,WD,Woodrow Road,Woodrow Road,name
DEKALB,LH,Lithonia High,Lithonia High,name
DEKALB,RH,Redan-Trotti Library,Redan-Trotti Library,name
DEKALB,LD,Lithonia (Lit),Lithonia,name
DEKALB,CM,Columbia Middle,Columbia Middle,name
DEKALB,TC,Toney Elementary,Toney Elem,name
DEKALB,KE,Knollwood,Knollwood,name
DEKALB,WA,Wadsworth,Wadsworth,name
DEKALB,SG,Snapfinger Elementary,Snapfinger Elem,name
DEKALB,PA,Peachcrest,Peachcrest,name
DEKALB,MR,Mathis-Bob Mathis Elementary,Mathis-Bob Mathis Elem,name
DEKALB,RA,Rainbow Elementary,Rainbow Elem,name
DEKALB,CV,Clairemont East (Decatur),Clairemont East,name
DEKALB,WF,Winnona Park (Decatur),Winnona Park,name
DEKALB,GA,Glennwood (Decatur),Glennwood,name
DEKALB,CI,Clairemont West (Decatur),Clairemont West,name
DEKALB,SB,Scott,Scott,name
DEKALB,CJ,Clairmont Road,Clairmont Road,name
DEKALB,MG,Medlock,Medlock,name
DEKALB,FJ,Flat Shoals,Flat Shoals,name
DEKALB,FC,Flat Shoals Elementary,Flat Shoals Elem,name
DEKALB,MP,Mcnair Academy,McNair Academy,name
DEKALB,EA,East Lake (Atlanta),East Lake,name
DEKALB,MD,Mcnair,McNair,name
DEKALB,KA,Kelley Lake Elementary,Kelley Lake Elem,name
DEKALB,CQ,Candler,Candler,name
DEKALB,GC,Gresham Road,Gresham Road,name
DEKALB,BR,Burgess Elementary (Atlanta),Burgess Elem,name
DEKALB,MT,Metropolitan (Atlanta),Metropolitan,name
DEKALB,PN,Piney Grove,Piney Grove,name
DEKALB,TA,Terry Mill,Terry Mill,name
DEKALB,CL,Clifton,Clifton,name
DEKALB,CR,Cedar Grove Middle,Cedar Grove Middle,name
DEKALB,KC,Kelley Chapel Road,Kelley Chapel Road,name
DEKALB,CA,Columbia Drive,Columbia Drive,name
DEKALB,AF,Austin Drive,Austin Drive,name
DEKALB,CB,Canby Lane Elementary,Canby Lane Elem,name
DEKALB,SR,Snapfinger Road N,Snapfinger Road N,name
DEKALB,GF,Glenwood Road,Glenwood Road,name
DEKALB,GB,Glenhaven,Glenhaven,name
DEKALB,AI,Avondale High,Avondale High,name
DEKALB,CN,Coan Recreation Center (Atlanta),Coan Recreation Center,name
DEKALB,CX,Candler Park (Atlanta),Candler Park,name
DEKALB,LE,Lin-Mary Lin Elementary (Atlanta),Lin-Mary Lin Elem,name
DEKALB,BB,Boulevard (Atlanta),Boulevard,name
DEKALB,FB,Fernbank Elementary,Fernbank Elem,name
DEKALB,EG,Emory South,Emory South,name
DEKALB,JA,Johnson Estates (Atlanta),Johnson Estates,name
DEKALB,LV,Livsey Elementary,Livsey Elem,name
DEKALB,DB,Doraville South (Dor),Doraville South,name
DEKALB,DA,Doraville North (Dor),Doraville North,name
DEKALB,OB,Oakcliff Elementary,Oakcliff Elem,name
DEKALB,NF,North Peachtree (Dunwoody),North Peachtree,name
DEKALB,EC,Embry Hills,Embry Hills,name
DEKALB,WL,Winters Chapel (Dunwoody),Winters Chapel,name
DEKALB,KB,Kingsley Elementary (Dunwoody),Kingsley Elem,name
DEKALB,HB,Hawthorne Elementary,Hawthorne Elem,name
DEKALB,AG,Ashford Dunwoody Road (Brookhaven),Ashford Dunwoody Rd,name
DEKALB,AH,Ashford Parkside (Brookhaven),Ashford Parkside,name
DEKALB,MU,Montgomery Elementary (Brookhaven),Montgomery Elem,name
DEKALB,KG,Kittredge Elementary (Brookhaven),Kittredge Elem,name
DEKALB,GD,Georgetown Sq (Dunwoody),Georgetown Sq,name
DEKALB,DF,Dunwoody (Dunwoody),Dunwoody,name
DEKALB,MS,Mount Vernon West (Dunwoody),Mount Vernon West,name
DEKALB,RL,Rock Chapel Road,Rock Chapel Road,name
DEKALB,RF,Rock Chapel Elementary,Rock Chapel Elem,name
DEKALB,RI,Rockbridge Road,Rockbridge Road,name
CLAYTON,LJ2,Lovejoy 2,Lovejoy 2,name
CLAYTON,LJ7,Lovejoy 7,Lovejoy 7,name
CLAYTON,JB05,Jonesboro 5,Jonesboro 5,name
CLAYTON,JB14,Jonesboro 14,Jonesboro 14,name
CLAYTON,JB18,Jonesboro 18,Jonesboro 18,name
CLAYTON,JB11,Jonesboro 11,Jonesboro 11,name
CLAYTON,JB07,Jonesboro 7,Jonesboro 7,name
CLAYTON,JB06,Jonesboro 6,Jonesboro 6,name
CLAYTON,JB08,Jonesboro 8,Jonesboro 8,name
CLAYTON,MO8,Morrow 8,Morrow 8,name
