county,precinct_id,boundary_name,source_name,method
COLUMBIA,051,DAMASCUS BAPT CHURCH,Damascus Baptist Church,unique_name_similarity
COLUMBIA,050,SECOND MT. CARMEL BAPTIST CHURCH,Second Mt Carmel Bapt Church,unique_name_similarity
CLAYTON,RD12,RIVERDALE 12,RIVERDALE 12,name
CLAYTON,JB17,JONESBORO 17,JONESBORO 17,name
CLAYTON,JB02,JONESBORO 2,JONESBORO 2,name
CLAYTON,RD09,RIVERDALE 9,RIVERDALE 9,name
CLAYTON,JB16,JONESBORO 16,JONESBORO 16,name
CLAYTON,RD05,RIVERDALE 5,RIVERDALE 5,name
CLAYTON,JB03,JONESBORO 3,JONESBORO 3,name
CLAYTON,JB10,JONESBORO 10,JONESBORO 10,name
CLAYTON,JB09,JONESBORO 9,JONESBORO 9,name
CLAYTON,JB08,JONESBORO 8,JONESBORO 8,name
CLAYTON,MO8,MORROW 8,MORROW 8,name
CLAYTON,MO5,MORROW 5,MORROW 5,name
CLAYTON,RD07,RIVERDALE 7,RIVERDALE 7,name
CLAYTON,FP3,FOREST PARK 3,FOREST PARK 3,name
CLAYTON,RD06,RIVERDALE 6,RIVERDALE 6,name
CLAYTON,JB15,JONESBORO 15,JONESBORO 15,name
CLAYTON,FP5,FOREST PARK 5,FOREST PARK 5,name
CLAYTON,FP6,FOREST PARK 6,FOREST PARK 6,name
CLAYTON,RD04,RIVERDALE 4,RIVERDALE 4,name
CLAYTON,RD11,RIVERDALE 11,RIVERDALE 11,name
CLAYTON,RD08,RIVERDALE 8,RIVERDALE 8,name
CLAYTON,RD01,RIVERDALE 1,RIVERDALE 1,name
CLAYTON,JB18,JONESBORO 18,JONESBORO 18,name
CLAYTON,JB11,JONESBORO 11,JONESBORO 11,name
CLAYTON,JB07,JONESBORO 7,JONESBORO 7,name
CLAYTON,JB06,JONESBORO 6,JONESBORO 6,name
CLAYTON,PH1,PANHANDLE 1,PANHANDLE 1,name
CLAYTON,JB13,JONESBORO 13,JONESBORO 13,name
CLAYTON,LJ4,LOVEJOY 4,LOVEJOY 4,name
CLAYTON,LJ5,LOVEJOY 5,LOVEJOY 5,name
CLAYTON,JB01,JONESBORO 1,JONESBORO 1,name
CLAYTON,RD02,RIVERDALE 2,RIVERDALE 2,name
CLAYTON,JB12,JONESBORO 12,JONESBORO 12,name
CLAYTON,PH2,PANHANDLE 2,PANHANDLE 2,name
CLAYTON,JB04,JONESBORO 4,JONESBORO 4,name
CLAYTON,LJ3,LOVEJOY 3,LOVEJOY 3,name
CLAYTON,LJ1,LOVEJOY 1,LOVEJOY 1,name
CLAYTON,LJ2,LOVEJOY 2,LOVEJOY 2,name
CLAYTON,JB05,JONESBORO 5,JONESBORO 5,name
CLAYTON,JB14,JONESBORO 14,JONESBORO 14,name
CLAYTON,RD03,RIVERDALE 3,RIVERDALE 3,name
CLAYTON,OAK4,OAK 4,OAK 4,name
CLAYTON,OAK2,OAK 2,OAK 2,name
CLAYTON,RD10,RIVERDALE 10,RIVERDALE 10,name
CLAYTON,OAK3,OAK 3,OAK 3,name
CLAYTON,OAK1,OAK 1,OAK 1,name
CLAYTON,FP4,FOREST PARK 4,FOREST PARK 4,name
CLAYTON,FP1,FOREST PARK 1,FOREST PARK 1,name
CLAYTON,MO1,MORROW 1,MORROW 1,name
CLAYTON,EW1,ELLENWOOD,ELLENWOOD,name
CLAYTON,FP2,FOREST PARK 2,FOREST PARK 2,name
CLAYTON,MO2,MORROW 2,MORROW 2,name
CLAYTON,MO7,MORROW 7,MORROW 7,name
CLAYTON,LC1,LAKE CITY,LAKE CITY,name
CLAYTON,MO4,MORROW 4,MORROW 4,name
CLAYTON,MO9,MORROW 9,MORROW 9,name
CLAYTON,MO6,MORROW 6,MORROW 6,name
CLAYTON,MO3,MORROW 3,MORROW 3,name
LINCOLN,3-B,TABERNACLE,Tabernacle,name
LINCOLN,4-B,MARTINS CROSSROAD,Martins Crossroad,name
LINCOLN,1-A,MIDWAY,Midway,name
LINCOLN,1-B,LINCOLN CLUB HOUSE,Lincoln Club House,name
LINCOLN,2,LINCOLN CENTER,Lincoln Center,name
LINCOLN,3-A,FAITH TEMPLE OF LINC,Faith Temple of Linc,name
LINCOLN,4-A,BETHANY CHURCH,Bethany Church,name
MCDUFFIE,132,AUGUSTA TECH,Augusta Tech,name
MCDUFFIE,139,WHITEOAK,Whiteoak,name
MCDUFFIE,131,QUEEN OF ANGELS,Queen of Angels,name
MCDUFFIE,137,MARSHALL CHURCH,Marshall Church,name
MCDUFFIE,133A,FORT CREEK,Fort Creek,name
MCDUFFIE,133B,DEARING UMC,Dearing UMC,name
MCDUFFIE,135,SWEETWATER ACTIVITY CENTER,Sweetwater Activity Center,name
MCDUFFIE,134,VANDERHORST,Vanderhorst,name
MCDUFFIE,136,THOMSON DEPOT,Thomson Depot,name
FAYETTE,07,HOPEFUL,HOPEFUL,name
FAYETTE,05,FAYETTEVILLE WEST,FAYETTEVILLE WEST,name
FAYETTE,08,MORNING CREEK,MORNING CREEK,name
FAYETTE,01,BLACKROCK,BLACKROCK,name
FAYETTE,29,JEFF DAVIS,JEFF DAVIS,name
FAYETTE,30,MURPHY,MURPHY,name
FAYETTE,26,WILLOW POND,WILLOW POND,name
FAYETTE,27,DOGWOOD,DOGWOOD-03; DOGWOOD-13,district_split_name
FAYETTE,35,SPRING HILL,SPRING HILL,name
FAYETTE,34,RISING STAR,RISING STAR,name
FAYETTE,22,BRAELINN,BRAELINN,name
FAYETTE,13,STARRSMILL,STARRSMILL,name
FAYETTE,10,SANDY CREEK,SANDY CREEK-03; SANDY CREEK-13,district_split_name
FAYETTE,31,FIELDING RIDGE,FIELDING RIDGE,name
FAYETTE,16,MCINTOSH,MCINTOSH,name
FAYETTE,06,FLINT,FLINT,name
FAYETTE,04,FAYETTEVILLE EAST,FAYETTEVILLE EAST,name
FAYETTE,24,BANKS,BANKS,name
FAYETTE,28,OAK RIDGE,OAK RIDGE,name
FAYETTE,23,KENWOOD,KENWOOD,name
FAYETTE,03,EUROPE,EUROPE,name
FAYETTE,14,WHITEWATER,WHITEWATER,name
FAYETTE,02,BROOKS,BROOKS,name
FAYETTE,15,WOOLSEY,WOOLSEY,name
FAYETTE,25,HARPS CROSSING,HARPS CROSSING,name
FAYETTE,36,ANTIOCH,ANTIOCH,name
FAYETTE,09,RAREOVER,RAREOVER,name
FAYETTE,18,KEDRON,KEDRON,name
FAYETTE,19,ABERDEEN,ABERDEEN,name
FAYETTE,32,WILLOWBEND,WILLOWBEND,name
FAYETTE,21,FLAT CREEK,FLAT CREEK,name
FAYETTE,17,OAK GROVE,OAK GROVE,name
FAYETTE,12,SHAKERAG WEST,SHAKERAG WEST,name
FAYETTE,20,WINDGATE,WINDGATE,name
FAYETTE,33,CAMP CREEK,CAMP CREEK,name
FAYETTE,11,SHAKERAG EAST,SHAKERAG EAST,name
FULTON,SC211,SC211,SC211,name
FULTON,UC032,UC032,UC032,name
FULTON,SC212,SC212,SC212,name
FULTON,FA01B,FA01B,FA01B,name
FULTON,FA01A,FA01A,FA01A,name
FULTON,JC08,JC08,JC08,name
FULTON,JC05,JC05,JC05,name
FULTON,JC04B,JC04B,JC04B,name
FULTON,JC03A,JC03A,JC03A,name
FULTON,JC04A,JC04A,JC04A,name
FULTON,JC03B,JC03B,JC03B,name
FULTON,JC06,JC06,JC06,name
FULTON,JC02,JC02,JC02,name
FULTON,11J,11J,11J,name
FULTON,SC23A,SC23A,SC23A,name
FULTON,SC27,SC27,SC27,name
FULTON,CP083,CP083,CP083,name
FULTON,CP08A,CP08A,CP08A,name
FULTON,SC08B,SC08B,SC08B,name
FULTON,SC29A,SC29A,SC29A,name
FULTON,SC23B,SC23B,SC23B,name
FULTON,SC09B,SC09B,SC09B,name
FULTON,SC11B,SC11B,SC11B,name
FULTON,SC11A,SC11A,SC11A,name
FULTON,SC08D,SC08D,SC08D,name
FULTON,UC01B,UC01B,UC01B,name
FULTON,UC01A,UC01A,UC01A,name
FULTON,UC031,UC031,UC031,name
FULTON,SC08E,SC08E,SC08E,name
FULTON,SC08G,SC08G,SC08G,name
FULTON,SC07A,SC07A,SC07A,name
FULTON,CH03,CH03,CH03,name
FULTON,CH01,CH01,CH01,name
FULTON,CH02,CH02,CH02,name
FULTON,PA01,PA01,PA01,name
FULTON,CH05,CH05,CH05,name
FULTON,CH04A,CH04A,CH04A,name
FULTON,RW09,RW09,RW09,name
FULTON,AP05,AP05,AP05,name
FULTON,ML072,ML072,ML072,name
FULTON,AP09B,AP09B,AP09B,name
FULTON,ML05A,ML05A,ML05A,name
FULTON,ML06A,ML06A,ML06A,name
FULTON,AP12B,AP12B,AP12B,name
FULTON,ML05C,ML05C,ML05C,name
FULTON,ML04C,ML04C,ML04C,name
FULTON,ML071,ML071,ML071,name
FULTON,ML06B,ML06B,ML06B,name
FULTON,ML021,ML021,ML021,name
FULTON,ML03,ML03,ML03,name
FULTON,ML07A,ML07A,ML07A,name
FULTON,ML05B,ML05B,ML05B,name
FULTON,AP06,AP06,AP06,name
FULTON,AP07B,AP07B,AP07B,name
FULTON,ML023,ML023,ML023,name
FULTON,ML022,ML022,ML022,name
FULTON,AP10,AP10,AP10,name
FULTON,ML04A,ML04A,ML04A,name
FULTON,AP07A,AP07A,AP07A,name
FULTON,ML024,ML024,ML024,name
FULTON,ML04B,ML04B,ML04B,name
FULTON,09F,09F,09F,name
FULTON,08N2,08N2,08N2,name
FULTON,08N1,08N1,08N1,name
FULTON,08F1,08F1,08F1,name
FULTON,08A,08A,08A,name
FULTON,08D,08D,08D,name
FULTON,SS09A,SS09A,SS09A,name
FULTON,SS16,SS16,SS16,name
FULTON,JC01,JC01,JC01,name
FULTON,07M,07M,07M,name
FULTON,07E,07E,07E,name
FULTON,07A,07A,07A,name
FULTON,07C,07C,07C,name
FULTON,07B,07B,07B,name
FULTON,SS09B,SS09B,SS09B,name
FULTON,SS13B,SS13B,SS13B,name
FULTON,SS11D,SS11D,SS11D,name
FULTON,CP06A,CP06A,CP06A,name
FULTON,CP05B,CP05B,CP05B,name
FULTON,CP04,CP04,CP04,name
FULTON,AP09A,AP09A,AP09A,name
FULTON,JC12,JC12,JC12,name
FULTON,RW21,RW21,RW21,name
FULTON,RW22A,RW22A,RW22A,name
FULTON,RW07A,RW07A,RW07A,name
FULTON,RW07B,RW07B,RW07B,name
FULTON,AP03,AP03,AP03,name
FULTON,RW05,RW05,RW05,name
FULTON,AP021,AP021,AP021,name
FULTON,RW06,RW06,RW06,name
FULTON,RW01,RW01,RW01,name
FULTON,RW03,RW03,RW03,name
FULTON,RW08,RW08,RW08,name
FULTON,RW16,RW16,RW16,name
FULTON,RW12,RW12,RW12,name
FULTON,SS20,SS20,SS20,name
FULTON,SS22,SS22,SS22,name
FULTON,RW11A,RW11A,RW11A,name
FULTON,SS15A,SS15A,SS15A,name
FULTON,RW02,RW02,RW02,name
FULTON,RW10,RW10,RW10,name
FULTON,10G,10G,10G,name
FULTON,11H,11H,11H,name
FULTON,10J,10J,10J,name
FULTON,12L,12L,12L,name
FULTON,12G,12G,12G,name
FULTON,12D,12D,12D,name
FULTON,12A,12A,12A,name
FULTON,SS18B,SS18B,SS18B,name
FULTON,SS02A,SS02A,SS02A,name
FULTON,SS19B,SS19B,SS19B,name
FULTON,SS19A,SS19A,SS19A,name
FULTON,SS26,SS26,SS26,name
FULTON,SS11B,SS11B,SS11B,name
FULTON,SS06,SS06,SS06,name
FULTON,SS05,SS05,SS05,name
FULTON,SS18A,SS18A,SS18A,name
FULTON,SS31,SS31,SS31,name
FULTON,SS03,SS03,SS03,name
FULTON,SS13A,SS13A,SS13A,name
FULTON,SS11A,SS11A,SS11A,name
FULTON,SS11C,SS11C,SS11C,name
FULTON,SS14,SS14,SS14,name
FULTON,SS12,SS12,SS12,name
FULTON,SS07C,SS07C,SS07C,name
FULTON,SS07B,SS07B,SS07B,name
FULTON,SS07A,SS07A,SS07A,name
FULTON,SS08B,SS08B,SS08B,name
FULTON,CP02,CP02,CP02,name
FULTON,CP01B,CP01B,CP01B,name
FULTON,MP01,MP01,MP01,name
FULTON,08C,08C,08C,name
FULTON,08B,08B,08B,name
FULTON,06I,06I,06I,name
FULTON,07F,07F,07F,name
FULTON,07D,07D,07D,name
FULTON,07N,07N,07N,name
FULTON,03L,03L,03L,name
FULTON,03M,03M,03M,name
FULTON,03N,03N,03N,name
FULTON,09G,09G,09G,name
FULTON,09H,09H,09H,name
FULTON,08J,08J,08J,name
FULTON,RW19,RW19,RW19,name
FULTON,ML012,ML012,ML012,name
FULTON,ML01B,ML01B,ML01B,name
FULTON,AP04A,AP04A,AP04A,name
FULTON,ML011,ML011,ML011,name
FULTON,AP04B,AP04B,AP04B,name
FULTON,09A,09A,09A,name
FULTON,04C,04C,04C,name
FULTON,03A,03A,03A,name
FULTON,03D,03D,03D,name
FULTON,03B,03B,03B,name
FULTON,09I,09I,09I,name
FULTON,03E,03E,03E,name
FULTON,04J,04J,04J,name
FULTON,HP01,HP01,HP01,name
FULTON,12E1,12E1,12E1,name
FULTON,05K,05K,05K,name
FULTON,05D,05D,05D,name
FULTON,05F,05F,05F,name
FULTON,02L2,02L2,02L2,name
FULTON,02C,02C,02C,name
FULTON,02L1,02L1,02L1,name
FULTON,02K,02K,02K,name
FULTON,03P1A,03P1A,03P1A,name
FULTON,08P,08P,08P,name
FULTON,08K,08K,08K,name
FULTON,03G,03G,03G,name
FULTON,03T,03T,03T,name
FULTON,03P2,03P2,03P2,name
FULTON,04F,04F,04F,name
FULTON,03I,03I,03I,name
FULTON,02B,02B,02B,name
FULTON,05C,05C,05C,name
FULTON,01J,01J,01J,name
FULTON,12K,12K,12K,name
FULTON,12N,12N,12N,name
FULTON,04B,04B,04B,name
FULTON,04V,04V,04V,name
FULTON,04I,04I,04I,name
FULTON,01F,01F,01F,name
FULTON,SC04,SC04,SC04,name
FULTON,SC13,SC13,SC13,name
FULTON,SC05A,SC05A,SC05A,name
FULTON,SC15,SC15,SC15,name
FULTON,SC05D,SC05D,SC05D,name
FULTON,UC02B,UC02B,UC02B,name
FULTON,SC05B,SC05B,SC05B,name
FULTON,SC08C,SC08C,SC08C,name
FULTON,SC18B,SC18B,SC18B,name
FULTON,04W,04W,04W,name
FULTON,10F,10F,10F,name
FULTON,03S,03S,03S,name
FULTON,09D,09D,09D,name
FULTON,03C,03C,03C,name
FULTON,03H,03H,03H,name
FULTON,09K,09K,09K,name
FULTON,09M,09M,09M,name
FULTON,09E,09E,09E,name
FULTON,SC14,SC14,SC14,name
FULTON,UC02A,UC02A,UC02A,name
FULTON,SC08F,SC08F,SC08F,name
FULTON,EP02,EP02,EP02,name
FULTON,11B,11B,11B,name
FULTON,SC01B,SC01B,SC01B,name
FULTON,SC02,SC02,SC02,name
FULTON,SC16,SC16,SC16,name
FULTON,SC19B,SC19B,SC19B,name
FULTON,EP04,EP04,EP04-05; EP04-13,district_split_name
FULTON,CP051,CP051,CP051,name
FULTON,CP07A,CP07A,CP07A,name
FULTON,11P,11P,11P,name
FULTON,11C,11C,11C,name
FULTON,SC30A,SC30A,SC30A,name
FULTON,10A,10A,10A,name
FULTON,10C,10C,10C,name
FULTON,11N,11N,11N,name
FULTON,11M,11M,11M,name
FULTON,SC30B,SC30B,SC30B,name
FULTON,10R,10R,10R,name
FULTON,10B,10B,10B,name
FULTON,10I,10I,10I,name
FULTON,10H2,10H2,10H2,name
FULTON,CP012,CP012,CP012,name
FULTON,EP03,EP03,EP03,name
FULTON,CP011,CP011,CP011,name
FULTON,EP01,EP01,EP01,name
FULTON,SC09A,SC09A,SC09A,name
FULTON,SC10,SC10,SC10,name
FULTON,CP081,CP081,CP081,name
FULTON,UC01E,UC01E,UC01E,name
FULTON,SC17A,SC17A,SC17A,name
FULTON,SC17C,SC17C,SC17C,name
FULTON,SC19A,SC19A,SC19A,name
FULTON,SC18A,SC18A,SC18A,name
FULTON,11E3,11E3,11E3,name
FULTON,11E1,11E1,11E1,name
FULTON,11E2,11E2,11E2,name
FULTON,04S,04S,04S,name
FULTON,04X1,04X1,04X1,name
FULTON,04M,04M,04M,name
FULTON,04T,04T,04T,name
FULTON,10M,10M,10M,name
FULTON,04X2,04X2,04X2,name
FULTON,04L,04L,04L,name
FULTON,04D,04D,04D,name
FULTON,04G,04G,04G,name
FULTON,04A,04A,04A,name
FULTON,04K,04K,04K,name
FULTON,10D,10D,10D,name
FULTON,10E,10E,10E,name
FULTON,10P,10P,10P,name
FULTON,10H1,10H1,10H1,name
FULTON,09C,09C,09C,name
FULTON,09B,09B,09B,name
FULTON,11R,11R,11R,name
FULTON,11K,11K,11K,name
FULTON,11G,11G,11G,name
FULTON,12I,12I,12I,name
FULTON,10K,10K,10K,name
FULTON,08E,08E,08E,name
FULTON,JC11,JC11,JC11,name
FULTON,JC09,JC09,JC09,name
FULTON,JC07,JC07,JC07,name
FULTON,06J,06J,06J,name
FULTON,06E,06E,06E,name
FULTON,06Q,06Q,06Q,name
FULTON,06D,06D,06D,name
FULTON,08L,08L,08L,name
FULTON,02W,02W,02W,name
FULTON,03F,03F,03F,name
FULTON,02A,02A,02A,name
FULTON,06R,06R,06R,name
FULTON,06N,06N,06N,name
FULTON,06L2,06L2,06L2,name
FULTON,02S,02S,02S,name
FULTON,05J,05J,05J,name
FULTON,08H,08H,08H,name
FULTON,08M,08M,08M,name
FULTON,07J,07J,07J,name
FULTON,07H,07H,07H,name
FULTON,08G,08G,08G,name
FULTON,RW13,RW13,RW13,name
FULTON,AP01D,AP01D,AP01D,name
FULTON,AP02B,AP02B,AP02B,name
FULTON,AP022,AP022,AP022,name
FULTON,AP01B,AP01B,AP01B,name
FULTON,AP12C,AP12C,AP12C,name
FULTON,SS02B,SS02B,SS02B,name
FULTON,SS08C,SS08C,SS08C,name
FULTON,SS04,SS04,SS04,name
FULTON,SS08A,SS08A,SS08A,name
FULTON,SS08D,SS08D,SS08D,name
FULTON,SS29A,SS29A,SS29A,name
FULTON,12F,12F,12F,name
FULTON,12S,12S,12S,name
FULTON,12J,12J,12J,name
FULTON,12H,12H,12H,name
FULTON,12M,12M,12M,name
FULTON,01T,01T,01T,name
FULTON,01P,01P,01P,name
FULTON,01R,01R,01R,name
FULTON,01A,01A,01A,name
FULTON,05A1,05A1,05A1,name
FULTON,01B,01B,01B,name
FULTON,05A2,05A2,05A2,name
FULTON,01E,01E,01E,name
FULTON,01D,01D,01D,name
FULTON,01H,01H,01H,name
FULTON,05B,05B,05B,name
FULTON,01S,01S,01S,name
FULTON,01C,01C,01C,name
FULTON,02G,02G,02G,name
FULTON,02D,02D,02D,name
FULTON,02F2,02F2,02F2,name
FULTON,02J,02J,02J,name
FULTON,06G,06G,06G,name
FULTON,06B,06B,06B,name
FULTON,02E,02E,02E,name
FULTON,02F1,02F1,02F1,name
FULTON,06F,06F,06F,name
FULTON,06L1,06L1,06L1,name
FULTON,JC18,JC18,JC18,name
FULTON,AP01C,AP01C,AP01C,name
FULTON,JC16,JC16,JC16,name
FULTON,AP01A,AP01A,AP01A,name
FULTON,AP13,AP13,AP13,name
FULTON,AP12A,AP12A,AP12A,name
FULTON,JC14,JC14,JC14,name
FULTON,AP14,AP14,AP14,name
FULTON,JC15,JC15,JC15,name
FULTON,JC10,JC10,JC10,name
FULTON,SS25,SS25,SS25,name
FULTON,JC19,JC19,JC19,name
FULTON,JC13A,JC13A,JC13A,name
FULTON,JC13B,JC13B,JC13B,name
FULTON,SS15B,SS15B,SS15B,name
FULTON,SS17,SS17,SS17,name
FULTON,RW17,RW17,RW17,name
FULTON,RW04,RW04,RW04,name
FULTON,SS01,SS01,SS01,name
FULTON,RW20,RW20,RW20,name
TALIAFERRO,172,SHARON,Sharon,name
TALIAFERRO,601,CRAWFORDVILLE,Crawfordville,name
WILKES,1,SENIOR CITIZEN CENTE,Senior Citizen Center,unique_name_similarity
WILKES,3A,EDWARD B POPE CENTER,Edward B Pope Center,name
WILKES,3B,RAYLE CITY HALL,Rayle City Hall,name
WILKES,2B,METASVILLE FIRE STA,Metasville Fire Station,name
WILKES,4B,TIGNALL SCH LUNCH RM,Tignall Sch Lunch RM,name
WILKES,4A,COURTHOUSE,Courthouse,name
WILKES,2A,YOUNG FARMER'S BLDG,Young Farmer's Bldg,name
GREENE,004,UNION POINT,Union Point,name
GREENE,002,GRESHAMVILLE,Greshamville,name
GREENE,001,GREENSBORO,Greensboro,name
GREENE,006,WHITE PLAINS,White Plains,name
GREENE,005,SILOAM,Siloam,name
GREENE,007,WALKER,Walker,name
GREENE,008,OLD SALEM,Old Salem,name
GREENE,003,WOODVILLE,Woodville,name
OCONEE,03,ANTIOCH,Antioch,name
OCONEE,05,BISHOP,Bishop,name
OCONEE,12,CIVIC CENTER,Civic Center,name
OCONEE,10,MALCOM BRIDGE,Malcom Bridge,name
OCONEE,13,CITY HALL,City Hall,name
OCONEE,01,ANNEX,Annex,name
OCONEE,11,ATHENS ACADEMY,Athens Academy,name
OCONEE,02,COLHAM FERRY,Colham Ferry,name
OCONEE,04,FARMINGTON,Farmington,name
OCONEE,08,DARK CORNER,Dark Corner,name
OCONEE,06,HIGH SHOALS,High Shoals,name
OCONEE,07,NORTH OCONEE,North Oconee,name
OCONEE,09,BOGART,Bogart,name
BANKS,0009,HOLLINGSWORTH,Hollingsworth,name
BANKS,0012,WASHINGTON,Washington,name
BANKS,0005,COLUMBIA,Columbia,name
BANKS,0013,WILMONTS,Wilmonts,name
BANKS,0002,BALDWIN,Baldwin,name
BANKS,0004,BUSHVILLE,Bushville,name
BANKS,0006,DAVIDS,Davids,name
BANKS,0011,POPLAR SPRINGS,Poplar Springs,name
BANKS,0007,GOLDEN HILL,Golden Hill,name
BANKS,0008,GROVE RIVER,Grove River,name
BANKS,0001,ANDERSON,Anderson,name
BANKS,0010,HOMER,Homer,name
BANKS,0003,BERLIN,Berlin,name
MORGAN,02,2. EAST MORGAN,,unmatched
MORGAN,06,6. WEST MORGAN,,unmatched
MORGAN,07,7. NORTH MORGAN,North Morgan,unique_name_similarity
MORGAN,04,4. CENTRAL MORGAN,Central Morgan,unique_name_similarity
MORGAN,03,3. BETH/SPRINGFIELD,Beth/Springfield,unique_name_similarity
MORGAN,05,5. CLACKS CHAPEL,Clacks Chapel,unique_name_similarity
MORGAN,01,1. NORTHEAST MORGAN,Northeast Morgan,unique_name_similarity
WALTON,559,GOOD HOPE,Good Hope,name
WALTON,421,LOGANVILLE SOUTH,Loganville South,name
WALTON,422,WEST WALTON,West Walton,name
WALTON,417,LOGANVILLE NORTH,Loganville North,name
WALTON,424,BAY CREEK,Bay Creek,name
WALTON,1663,BOLD SPRINGS,Bold Springs,name
WALTON,416,WALNUT GROVE,Walnut Grove,name
WALTON,423,BROKEN ARROW,Broken Arrow,name
WALTON,427,TARA,Tara,name
WALTON,502,JERSEY,Jersey,name
WALTON,415,BETWEEN,Between,name
WALTON,454,MOUNTAIN,Mountain,name
WALTON,420,NORTH MONROE,North Monroe,name
WALTON,414,GRATIS,Gratis,name
WALTON,419,SOUTH MONROE,South Monroe,name
WALTON,503,BLASINGAME,Blasingame,name
WALTON,425,E MONROE,E Monroe,name
WALTON,418,SOCIAL CIRCLE,Social Circle,name
WALTON,1675,WHATLEY,Whatley,name
WALTON,426,W MONROE,W Monroe,name
WALTON,250,WALKER PARK,Walker Park,name
NEWTON,04,ALCOVY,Alcovy-4; Alcovy-10,district_split_name
NEWTON,07,BRICK STORE,Brick Store,name
NEWTON,05,COVINGTON MILLS,Covington Mills,name
NEWTON,13,BEAVERDAM,Beaverdam,name
NEWTON,24,CROWELL,Crowell,name
NEWTON,08,CEDAR SHOALS,Cedar Shoals,name
NEWTON,03,ALMON,Almon,name
NEWTON,19,BUCK CREEK,Buck Creek,name
NEWTON,20,STANSELLS,Stansells,name
NEWTON,23,FAIRVIEW,Fairview,name
NEWTON,09,LIVINGSTON,Livingston,name
NEWTON,15,MANSFIELD,Mansfield,name
NEWTON,16,NEWBORN,Newborn,name
NEWTON,06,BREWERS,Brewers,name
NEWTON,14,LEGUINN,Leguinn,name
NEWTON,10,DOWNS,Downs,name
NEWTON,18,ROCKY PLAINS,Rocky Plains-4; Rocky Plains-10,district_split_name
NEWTON,02,TOWN,Town,name
NEWTON,01,CITY POND,City Pond,name
NEWTON,17,OXFORD,Oxford,name
NEWTON,12,GUM CREEK,Gum Creek,name
NEWTON,25,HUB,Hub,name
UNION,4,IVY LOG,Ivy Log,name
