county,precinct_id,boundary_name,source_name,method
FAYETTE,10,SANDY CREEK,SANDY CREEK,name
FAYETTE,31,FIELDING RIDGE,FIELDING RIDGE,name
FAYETTE,16,MCINTOSH,MCINTOSH,name
FAYETTE,29,JEFF DAVIS,JEFF DAVIS,name
FAYETTE,4,FAYETTEVILLE EAST,FAYETTEVILLE EAST,name
FAYETTE,24,BANKS,BANKS,name
FAYETTE,28,OAK RIDGE,OAK RIDGE,name
FAYETTE,23,KENWOOD,KENWOOD,name
FAYETTE,3,EUROPE,EUROPE,name
FAYETTE,14,WHITEWATER,WHITEWATER,name
FAYETTE,2,BROOKS,BROOKS,name
FAYETTE,15,WOOLSEY,WOOLSEY,name
FAYETTE,25,HARPS CROSSING,HARPS CROSSING,name
FAYETTE,36,ANTIOCH,ANTIOCH,name
FAYETTE,6,FLINT,FLINT,name
FAYETTE,9,RAREOVER,RAREOVER,name
FAYETTE,18,KEDRON,KEDRON,name
FAYETTE,19,ABERDEEN,ABERDEEN,name
FAYETTE,32,WILLOWBEND,WILLOWBEND,name
FAYETTE,21,FLAT CREEK,FLAT CREEK,name
FAYETTE,17,OAK GROVE,OAK GROVE,name
FAYETTE,12,SHAKERAG WEST,SHAKERAG WEST,name
FAYETTE,20,WINDGATE,WINDGATE,name
FAYETTE,33,CAMP CREEK,CAMP CREEK,name
FAYETTE,11,SHAKERAG EAST,SHAKERAG EAST,name
FULTON,UC032,UC032,UC032,name
FULTON,SC211,SC211,SC211,name
FULTON,SC212,SC212,SC212,name
FULTON,FA01B,FA01B,FA01B,name
FULTON,FA01A,FA01A,FA01A,name
FULTON,JC02,JC02,JC02,name
FULTON,PA01,PA01,PA01,name
FULTON,CP06,CP06,CP06,name
FULTON,11J,11J,11J,name
FULTON,EP10B,EP10B,EP10B,name
FULTON,SC23A,SC23A,SC23A,name
FULTON,SC27,SC27,SC27,name
FULTON,CP083,CP083,CP083,name
FULTON,SC29A,SC29A,SC29A,name
FULTON,SC23B,SC23B,SC23B,name
FULTON,SC09B,SC09B,SC09B,name
FULTON,SC11B,SC11B,SC11B,name
FULTON,SC11A,SC11A,SC11A,name
FULTON,UC033,UC033,UC033,name
FULTON,SC08D,SC08D,SC08D,name
FULTON,UC01B,UC01B,UC01B,name
FULTON,SC09A,SC09A,SC09A,name
FULTON,SC10,SC10,SC10,name
FULTON,CP081,CP081,CP081,name
FULTON,UC01A,UC01A,UC01A,name
FULTON,UC031,UC031,UC031,name
FULTON,SC08E,SC08E,SC08E,name
FULTON,SC29B,SC29B,SC29B,name
FULTON,SC08B,SC08B,SC08B,name
FULTON,SC07A,SC07A,SC07A,name
FULTON,CH03,CH03,CH03,name
FULTON,CH02,CH02,CH02,name
FULTON,CH01,CH01,CH01,name
FULTON,SC04,SC04,SC04,name
FULTON,CH05,CH05,CH05,name
FULTON,CH04A,CH04A,CH04A,name
FULTON,RW09,RW09,RW09,name
FULTON,SS22,SS22,SS22,name
FULTON,RW11A,RW11A,RW11A,name
FULTON,SS15A,SS15A,SS15A,name
FULTON,RW02,RW02,RW02,name
FULTON,RW10,RW10,RW10,name
FULTON,RW15,RW15,RW15,name
FULTON,RW01,RW01,RW01,name
FULTON,RW03,RW03,RW03,name
FULTON,SS18B,SS18B,SS18B,name
FULTON,SS02A,SS02A,SS02A,name
FULTON,SS19B,SS19B,SS19B,name
FULTON,SS19A,SS19A,SS19A,name
FULTON,SS29B,SS29B,SS29B,name
FULTON,SS26,SS26,SS26,name
FULTON,SS20,SS20,SS20,name
FULTON,08M,08M,08M,name
FULTON,07J,07J,07J,name
FULTON,07H,07H,07H,name
FULTON,08G,08G,08G,name
FULTON,08C,08C,08C,name
FULTON,08B,08B,08B,name
FULTON,RW08,RW08,RW08,name
FULTON,RW18,RW18,RW18,name
FULTON,RW16,RW16,RW16,name
FULTON,RW12A,RW12A,RW12A,name
FULTON,RW12B,RW12B,RW12B,name
FULTON,SS15B,SS15B,SS15B,name
FULTON,SS17,SS17,SS17,name
FULTON,RW07,RW07,RW07,name
FULTON,AP03,AP03,AP03,name
FULTON,RW12B,RW12B,,unmatched
FULTON,RW05,RW05,RW05,name
FULTON,AP021,AP021,AP021,name
FULTON,RW06,RW06,RW06,name
FULTON,RW13,RW13,RW13,name
FULTON,AP01D,AP01D,AP01D,name
FULTON,AP02B,AP02B,AP02B,name
FULTON,AP022,AP022,AP022,name
FULTON,EP071,EP071,EP071,name
FULTON,CP02,CP02,CP02,name
FULTON,CP01B,CP01B,CP01B,name
FULTON,AP12A,AP12A,AP12A,name
FULTON,AP13,AP13,AP13,name
FULTON,JC14,JC14,JC14,name
FULTON,AP14,AP14,AP14,name
FULTON,JC15,JC15,JC15,name
FULTON,JC10,JC10,JC10,name
FULTON,AP09A,AP09A,AP09A,name
FULTON,JC11,JC11,JC11,name
FULTON,JC09,JC09,JC09,name
FULTON,JC07,JC07,JC07,name
FULTON,JC08,JC08,JC08,name
FULTON,JC05,JC05,JC05,name
FULTON,JC04B,JC04B,JC04B,name
FULTON,JC03A,JC03A,JC03A,name
FULTON,JC04A,JC04A,JC04A,name
FULTON,JC03B,JC03B,JC03B,name
FULTON,JC06,JC06,JC06,name
FULTON,08E,08E,08E,name
FULTON,09F,09F,09F,name
FULTON,08N2,08N2,08N2,name
FULTON,08N1,08N1,08N1,name
FULTON,08F1,08F1,08F1,name
FULTON,08A,08A,08A,name
FULTON,08D,08D,08D,name
FULTON,SS09,SS09,SS09,name
FULTON,SS16,SS16,SS16,name
FULTON,JC01,JC01,JC01,name
FULTON,RW19,RW19,RW19,name
FULTON,ML01B,ML01B,ML01B,name
FULTON,ML012,ML012,ML012,name
FULTON,AP04A,AP04A,AP04A,name
FULTON,ML011,ML011,ML011,name
FULTON,AP04B,AP04B,AP04B,name
FULTON,02B,02B,02B,name
FULTON,05C,05C,05C,name
FULTON,02C,02C,02C,name
FULTON,02L2,02L2,02L2,name
FULTON,02L1,02L1,02L1,name
FULTON,06K,06K,06K,name
FULTON,08P,08P,08P,name
FULTON,08K,08K,08K,name
FULTON,08L,08L,08L,name
FULTON,05A2,05A2,05A2,name
FULTON,03G,03G,03G,name
FULTON,03T,03T,03T,name
FULTON,03P2,03P2,03P2,name
FULTON,02A,02A,02A,name
FULTON,03P1,03P1,03P1,name
FULTON,02X,02X,02X,name
FULTON,AP06,AP06,AP06,name
FULTON,AP07B,AP07B,AP07B,name
FULTON,ML02B,ML02B,ML02B,name
FULTON,AP10,AP10,AP10,name
FULTON,AP07A,AP07A,AP07A,name
FULTON,ML04,ML04,ML04,name
FULTON,11H,11H,11H,name
FULTON,10J,10J,10J,name
FULTON,EP03,EP03,EP03,name
FULTON,12L,12L,12L,name
FULTON,EP04,EP04,EP04,name
FULTON,12G,12G,12G,name
FULTON,12D,12D,12D,name
FULTON,ML02A,ML02A,ML02A,name
FULTON,ML03,ML03,ML03,name
FULTON,ML07A,ML07A,ML07A,name
FULTON,12B,12B,12B,name
FULTON,12S,12S,12S,name
FULTON,01J,01J,01J,name
FULTON,01C1,01C1,01C1,name
FULTON,12A,12A,12A,name
FULTON,04E,04E,04E,name
FULTON,04H2,04H2,04H2,name
FULTON,04B,04B,04B,name
FULTON,03E,03E,03E,name
FULTON,03U,03U,03U,name
FULTON,03L,03L,03L,name
FULTON,03M,03M,03M,name
FULTON,03N,03N,03N,name
FULTON,09G2,09G2,09G2,name
FULTON,08J,08J,08J,name
FULTON,ML06,ML06,ML06,name
FULTON,ML05,ML05,ML05,name
FULTON,AP05,AP05,AP05,name
FULTON,MP01,MP01,MP01,name
FULTON,ML07B,ML07B,ML07B,name
FULTON,AP09B,AP09B,AP09B,name
FULTON,HP01,HP01,HP01,name
FULTON,12E1,12E1,12E1,name
FULTON,07B,07B,07B,name
FULTON,SS10,SS10,SS10,name
FULTON,SS13B,SS13B,SS13B,name
FULTON,SS11D,SS11D,SS11D,name
FULTON,SS11B,SS11B,SS11B,name
FULTON,SS06,SS06,SS06,name
FULTON,SS05,SS05,SS05,name
FULTON,SS18A,SS18A,SS18A,name
FULTON,SS31,SS31,SS31,name
FULTON,SS03,SS03,SS03,name
FULTON,SS13A,SS13A,SS13A,name
FULTON,09K,09K,09K,name
FULTON,09M,09M,09M,name
FULTON,09E,09E,09E,name
FULTON,09A,09A,09A,name
FULTON,03A,03A,03A,name
FULTON,03D,03D,03D,name
FULTON,03B,03B,03B,name
FULTON,03R,03R,03R,name
FULTON,10D,10D,10D,name
FULTON,10E,10E,10E,name
FULTON,10P,10P,10P,name
FULTON,09C,09C,09C,name
FULTON,09B,09B,09B,name
FULTON,UC02B,UC02B,UC02B,name
FULTON,SC05B,SC05B,SC05B,name
FULTON,SC08C,SC08C,SC08C,name
FULTON,SC18B,SC18B,SC18B,name
FULTON,SC13B,SC13B,SC13B,name
FULTON,SC05A,SC05A,SC05A,name
FULTON,SC13A,SC13A,SC13A,name
FULTON,11C,11C,11C,name
FULTON,SC30A,SC30A,SC30A,name
FULTON,10A,10A,10A,name
FULTON,10C,10C,10C,name
FULTON,11N,11N,11N,name
FULTON,11M,11M,11M,name
FULTON,SC30B,SC30B,SC30B,name
FULTON,10L,10L,10L,name
FULTON,10R,10R,10R,name
FULTON,11A1,11A1,11A1,name
FULTON,11A2,11A2,11A2,name
FULTON,10H,10H,10H,name
FULTON,SC14,SC14,SC14,name
FULTON,EP05,EP05,EP05,name
FULTON,11B,11B,11B,name
FULTON,SC01B,SC01B,SC01B,name
FULTON,SC02,SC02,SC02,name
FULTON,SC16,SC16,SC16,name
FULTON,09L,09L,09L,name
FULTON,EP01A,EP01A,EP01A,name
FULTON,EP01B,EP01B,EP01B,name
FULTON,11R,11R,11R,name
FULTON,11K,11K,11K,name
FULTON,EP07B,EP07B,EP07B,name
FULTON,11G,11G,11G,name
FULTON,10G,10G,10G,name
FULTON,EP08D,EP08D,EP08D,name
FULTON,SC19B,SC19B,SC19B,name
FULTON,EP08A,EP08A,EP08A,name
FULTON,CP051,CP051,CP051,name
FULTON,CP07A,CP07A,CP07A,name
FULTON,11P,11P,11P,name
FULTON,EP11A,EP11A,EP11A,name
FULTON,EP10A,EP10A,EP10A,name
FULTON,SC17A,SC17A,SC17A,name
FULTON,SC17C,SC17C,SC17C,name
FULTON,SC19A,SC19A,SC19A,name
FULTON,EP08B,EP08B,EP08B,name
FULTON,SC18A,SC18A,SC18A,name
FULTON,11E3,11E3,11E3,name
FULTON,11E1,11E1,11E1,name
FULTON,11E2,11E2,11E2,name
FULTON,CP05B,CP05B,CP05B,name
FULTON,CP07B,CP07B,CP07B,name
FULTON,CP04,CP04,CP04,name
FULTON,EP11B,EP11B,EP11B,name
FULTON,CP012,CP012,CP012,name
FULTON,EP06A,EP06A,EP06A,name
FULTON,EP06B,EP06B,EP06B,name
FULTON,EP09,EP09,EP09,name
FULTON,CP011,CP011,CP011,name
FULTON,EP072,EP072,EP072,name
FULTON,UC02A,UC02A,UC02A,name
FULTON,SC08A,SC08A,SC08A,name
FULTON,SC08F,SC08F,SC08F,name
FULTON,12C,12C,12C,name
FULTON,04S,04S,04S,name
FULTON,04X1,04X1,04X1,name
FULTON,04M,04M,04M,name
FULTON,04T,04T,04T,name
FULTON,10M,10M,10M,name
FULTON,04X2,04X2,04X2,name
FULTON,04L,04L,04L,name
FULTON,04D,04D,04D,name
FULTON,04G,04G,04G,name
FULTON,04A,04A,04A,name
FULTON,04K,04K,04K,name
FULTON,04W,04W,04W,name
FULTON,10F,10F,10F,name
FULTON,03S,03S,03S,name
FULTON,09D,09D,09D,name
FULTON,03C,03C,03C,name
FULTON,03H,03H,03H,name
FULTON,07E,07E,07E,name
FULTON,07F,07F,07F,name
FULTON,07D,07D,07D,name
FULTON,07N,07N,07N,name
FULTON,07M,07M,07M,name
FULTON,07A,07A,07A,name
FULTON,07C,07C,07C,name
FULTON,JC12,JC12,JC12,name
FULTON,08H,08H,08H,name
FULTON,07K2,07K2,07K2,name
FULTON,06S,06S,06S,name
FULTON,06H,06H,06H,name
FULTON,06D,06D,06D,name
FULTON,AP01B,AP01B,AP01B,name
FULTON,12F,12F,12F,name
FULTON,04V,04V,04V,name
FULTON,02J,02J,02J,name
FULTON,01F,01F,01F,name
FULTON,01G,01G,01G,name
FULTON,01D,01D,01D,name
FULTON,05B,05B,05B,name
FULTON,01S,01S,01S,name
FULTON,01C2,01C2,01C2,name
FULTON,01T,01T,01T,name
FULTON,01P,01P,01P,name
FULTON,01R,01R,01R,name
FULTON,01E,01E,01E,name
FULTON,01A,01A,01A,name
FULTON,05A1,05A1,05A1,name
FULTON,01B,01B,01B,name
FULTON,12M,12M,12M,name
FULTON,12J,12J,12J,name
FULTON,12H,12H,12H,name
FULTON,12T,12T,12T,name
FULTON,02W,02W,02W,name
FULTON,06A,06A,06A,name
FULTON,06R,06R,06R,name
FULTON,07K1,07K1,07K1,name
FULTON,06L2,06L2,06L2,name
FULTON,02S,02S,02S,name
FULTON,02G,02G,02G,name
FULTON,02D,02D,02D,name
FULTON,02F2,02F2,02F2,name
FULTON,06G,06G,06G,name
FULTON,06B,06B,06B,name
FULTON,02E,02E,02E,name
FULTON,02F1,02F1,02F1,name
FULTON,06F,06F,06F,name
FULTON,06L1,06L1,06L1,name
FULTON,06J,06J,06J,name
FULTON,06E,06E,06E,name
FULTON,RW17,RW17,RW17,name
FULTON,RW04,RW04,RW04,name
FULTON,SS01,SS01,SS01,name
FULTON,RW20,RW20,RW20,name
FULTON,RW21A,RW21A,RW21A,name
FULTON,RW22A,RW22A,RW22A,name
FULTON,JC13B,JC13B,JC13B,name
FULTON,JC18A,JC18A,JC18A,name
FULTON,JC18B,JC18B,JC18B,name
FULTON,JC17,JC17,JC17,name
FULTON,AP01C,AP01C,AP01C,name
FULTON,JC16,JC16,JC16,name
FULTON,AP01A,AP01A,AP01A,name
FULTON,SS25,SS25,SS25,name
FULTON,RW21B,RW21B,RW21B,name
FULTON,JC19,JC19,JC19,name
FULTON,JC13A,JC13A,JC13A,name
FULTON,SS11A,SS11A,SS11A,name
FULTON,SS11C,SS11C,SS11C,name
FULTON,SS14,SS14,SS14,name
FULTON,SS12,SS12,SS12,name
FULTON,SS07C,SS07C,SS07C,name
FULTON,SS07B,SS07B,SS07B,name
FULTON,SS07A,SS07A,SS07A,name
FULTON,SS08B,SS08B,SS08B,name
FULTON,SS02B,SS02B,SS02B,name
FULTON,SS08C,SS08C,SS08C,name
FULTON,SS04,SS04,SS04,name
FULTON,SS08A,SS08A,SS08A,name
FULTON,SS29A,SS29A,SS29A,name
LINCOLN,3-B,TABERNACLE,Tabernacle,name
LINCOLN,4-B,MARTINS CROSSROAD,Martins Crossroad,name
LINCOLN,1-A,MIDWAY,Midway,name
LINCOLN,1-B,LINCOLN CLUB HOUSE,Lincoln Club House,name
LINCOLN,2,LINCOLN CENTER,Lincoln Center,name
LINCOLN,3-A,FAITH TEMPLE OF LINC,Faith Temple of Linc,name
LINCOLN,4-A,BETHANY CHURCH,Bethany Church,name
MCDUFFIE,132,AIRPORT,Airport,name
MCDUFFIE,139,WHITEOAK,Whiteoak,name
MCDUFFIE,131,QUEEN OF ANGELS,Queen of Angels,name
MCDUFFIE,137,MARSHALL CHURCH,Marshall Church,name
MCDUFFIE,133A,FORT CREEK,Fort Creek,name
MCDUFFIE,133B,DEARING GYM,Dearing Gym,name
MCDUFFIE,138,SHRINE,Shrine,name
MCDUFFIE,134,VANDERHORST,Vanderhorst,name
MCDUFFIE,135,SALEM ROAD,Salem Road,name
MCDUFFIE,136,THOMSON DEPOT,Thomson Depot,name
STEPHENS,3,TOCCOA #3,Toccoa #3,name
STEPHENS,5,CURRAHEE,Currahee,name
STEPHENS,8,BIG SMITH,Big Smith,name
STEPHENS,4,BROAD RIVER,Broad River,name
STEPHENS,1,TOCCOA #1,Toccoa #1,name
STEPHENS,6,MARTIN,Martin,name
STEPHENS,2,TOCCOA #2,Toccoa #2,name
STEPHENS,7,WOLF PIT,Wolf Pit,name
TALIAFERRO,172,SHARON,Sharon,name
TALIAFERRO,601,CRAWFORDVILLE,Crawfordville,name
WILKES,3B,RAYLE CITY HALL,Rayle City Hall,name
WILKES,4B,TIGNALL SCH LUNCH RM,Tignall Sch Lunch RM,name
WILKES,1,SENIOR CITIZEN CENTER,Senior Citizen Center,name
WILKES,3A,EDWARD B POPE CENTER,Edward B Pope Center,name
WILKES,4A,COURTHOUSE,Courthouse,name
WILKES,2A,YOUNG FARMER'S BLDG,Young Farmer's Bldg,name
WILKES,2B,METASVILLE FIRE STATION,Metasville Fire Station,name
GREENE,2,GRESHAMVILLE,Greshamville,name
GREENE,1,GREENSBORO,Greensboro,name
GREENE,5,SILOAM,Siloam,name
GREENE,6,WHITE PLAINS,White Plains,name
GREENE,8,OLD SALEM,Old Salem,name
GREENE,7,LIBERTY,Liberty,name
GREENE,3,WOODVILLE,Woodville,name
GREENE,4,UNION POINT,Union Point,name
OCONEE,3,ANTIOCH,Antioch,name
OCONEE,4,FARMINGTON,Farmington,name
OCONEE,5,BISHOP,Bishop,name
OCONEE,2,COLHAM FERRY,Colham Ferry,name
OCONEE,12,CIVIC CENTER,Civic Center,name
OCONEE,10,MALCOM BRIDGE,Malcom Bridge,name
OCONEE,13,CITY HALL,City Hall,name
OCONEE,1,ANNEX,Annex,name
OCONEE,11,ATHENS ACADEMY,Athens Academy,name
OCONEE,8,DARK CORNER,Dark Corner,name
OCONEE,6,HIGH SHOALS,High Shoals,name
OCONEE,7,NORTH OCONEE,North Oconee,name
OCONEE,9,BOGART,Bogart,name
MORGAN,2,BUCKHEAD,BUCKHEAD,name
MORGAN,3,BETH/SPRINGFIELD,BETH/SPRINGFIELD,name
MORGAN,5,CLACKS CHAPEL,CLACKS CHAPEL,name
MORGAN,4,MADISON SOUTH,MADISON SOUTH,name
MORGAN,11,WEST ROAD,WEST ROAD,name
MORGAN,9,APALACHEE,APALACHEE,name
MORGAN,7,RUTLEDGE,RUTLEDGE,name
MORGAN,6,WEST MORGAN,WEST MORGAN,name
MORGAN,8,BOSTWICK,BOSTWICK,name
MORGAN,1,MADISON EAST,MADISON EAST,name
MORGAN,10,MADISON WEST,MADISON WEST,name
NEWTON,4,ALCOVY,Alcovy,name
NEWTON,7,BRICK STORE,Brick Store,name
NEWTON,5,COVINGTON MILLS,Covington Mills,name
NEWTON,2,TOWN,Town,name
NEWTON,13,BEAVERDAM,Beaverdam,name
NEWTON,24,CROWELL,Crowell,name
NEWTON,8,CEDAR SHOALS,Cedar Shoals,name
NEWTON,3,ALMON,Almon,name
NEWTON,19,BUCK CREEK,Buck Creek,name
NEWTON,20,STANSELLS,Stansells,name
NEWTON,9,LIVINGSTON,Livingston,name
NEWTON,15,MANSFIELD,Mansfield,name
NEWTON,16,NEWBORN,Newborn,name
NEWTON,6,BREWERS,Brewers,name
NEWTON,14,LEGUINN,Leguinn,name
NEWTON,10,DOWNS,Downs,name
NEWTON,18,ROCKY PLAINS,Rocky Plains,name
NEWTON,1,CITY POND,City Pond,name
NEWTON,17,OXFORD,Oxford,name
NEWTON,12,GUM CREEK,Gum Creek,name
NEWTON,23,FAIRVIEW,Fairview,name
NEWTON,25,HUB,Hub,name
ROCKDALE,MA,MAGNET,Magnet,name
ROCKDALE,SA,SALEM,Salem,name
ROCKDALE,FI,FIELDSTONE,Fieldstone,name
ROCKDALE,BA,BARKSDALE,Barksdale,name
ROCKDALE,HC,HONEY CREEK,Honey Creek,name
ROCKDALE,SM,SMYRNA,Smyrna,name
ROCKDALE,RO,ROCKDALE,Rockdale,name
ROCKDALE,SP,ST. PIUS,St. Pius,name
ROCKDALE,LO,LORRAINE,Lorraine,name
ROCKDALE,ST,STANTON,Stanton,name
ROCKDALE,SH,SHEFFIELD,Sheffield,name
ROCKDALE,HI,HIGHTOWER,Hightower,name
ROCKDALE,BT,BETHEL,Bethel,name
ROCKDALE,CO,CONYERS,Conyers,name
ROCKDALE,LA,THE LAKES,The Lakes,name
ROCKDALE,OT,OLDE TOWNE,Olde Towne,name
ROCKDALE,FS,FLAT SHOALS,Flat Shoals,name
ROCKDALE,MI,MILSTEAD,Milstead,name
HENRY,43,PLEASANT GROVE,PLEASANT GROVE,name
HENRY,46,SHAKERAG,SHAKERAG,name
HENRY,45,SWAN LAKE,SWAN LAKE,name
HENRY,41,STAGECOACH,STAGECOACH,name
HENRY,56,LIGHTHOUSE,LIGHTHOUSE,name
HENRY,33,RED OAK,RED OAK,name
HENRY,54,STOCKBRIDGE CENTRAL,STOCKBRIDGE CENTRAL,name
HENRY,40,STOCKBRIDGE WEST,STOCKBRIDGE WEST,name
HENRY,39,STOCKBRIDGE EAST,STOCKBRIDGE EAST,name
HENRY,34,WESLEY LAKES,WESLEY LAKES,name
HENRY,28,WESTSIDE,WESTSIDE,name
HENRY,60,LAKE HAVEN,LAKE HAVEN,name
HENRY,53,FLIPPEN,FLIPPEN,name
HENRY,38,HICKORY FLAT,HICKORY FLAT,name
HENRY,42,COTTON INDIAN,COTTON INDIAN,name
HENRY,61,MCDONOUGH CENTRAL,MCDONOUGH CENTRAL,name
HENRY,52,LAKE DOW,LAKE DOW,name
HENRY,37,EAST LAKE,EAST LAKE,name
HENRY,36,MCMULLEN,MCMULLEN,name
HENRY,62,TIMBERRIDGE,TIMBERRIDGE,name
HENRY,55,KELLEYTOWN,KELLEYTOWN,name
HENRY,27,SANDY RIDGE,SANDY RIDGE,name
HENRY,58,MT. BETHEL,MT. BETHEL,name
HENRY,31,NORTH HAMPTON,NORTH HAMPTON,name
HENRY,30,SOUTH HAMPTON,SOUTH HAMPTON,name
HENRY,25,LOCUST GROVE,LOCUST GROVE,name
HENRY,49,SHILOH,SHILOH,name
HENRY,48,UNITY GROVE,UNITY GROVE,name
HENRY,59,GROVE PARK,GROVE PARK,name
HENRY,26,TUSSAHAW,TUSSAHAW,name
HENRY,35,MCDONOUGH,MCDONOUGH,name
HENRY,29,LOWES,LOWES,name
HENRY,32,MT. CARMEL,MT. CARMEL,name
HENRY,51,OAKLAND,OAKLAND,name
HENRY,57,DUTCHTOWN,DUTCHTOWN,name
HENRY,50,PATES CREEK,PATES CREEK,name
HENRY,44,AUSTIN ROAD,AUSTIN ROAD,name
HENRY,47,ELLENWOOD,ELLENWOOD,name
DEKALB,FG,FLAT ROCK ELEM,FLAT ROCK ELEM,name
DEKALB,CF,CANDLER-MURPHEY CANDLER ELEM,CANDLER-MURPHEY CANDLER ELEM,name
DEKALB,OV,OAK VIEW ELEM,OAK VIEW ELEM,name
DEKALB,HH,HARRIS-NARVIE J. HARRIS ELEM,HARRIS-NARVIE J. HARRIS ELEM,name
DEKALB,FK,FLAKES MILL FIRE STATION,FLAKES MILL FIRE STATION,name
DEKALB,FE,FLAT SHOALS PARKWAY,FLAT SHOALS PARKWAY,name
DEKALB,CG,CHAPEL HILL ELEM,CHAPEL HILL ELEM,name
DEKALB,DI,DUNWOODY LIBRARY,DUNWOODY LIBRARY,name
DEKALB,AD,AUSTIN,AUSTIN,name
DEKALB,MQ,MT. VERNON EAST,MT. VERNON EAST,name
DEKALB,RG,ROWLAND ELEM,ROWLAND ELEM,name
DEKALB,DE,DUNAIRE ELEM,DUNAIRE ELEM,name
DEKALB,AA,ALLGOOD ELEM,ALLGOOD ELEM,name
DEKALB,IB,INDIAN CREEK ELEM,INDIAN CREEK ELEM,name
DEKALB,CK,CLARKSTON,CLARKSTON,name
DEKALB,MN,MEMORIAL SOUTH,MEMORIAL SOUTH,name
DEKALB,MM,MEMORIAL NORTH,MEMORIAL NORTH,name
DEKALB,PH,PANOLA,PANOLA,name
DEKALB,SK,SHADOW ROCK ELEM,SHADOW ROCK ELEM,name
