county,precinct_id,boundary_name,source_name,method
FULTON,SC18B,SC18B,SC18B,name
FULTON,SC15B,SC15B,SC15B,name
FULTON,SC15A,SC15A,SC15A,name
FULTON,SC01A,SC01A,SC01A,name
FULTON,SC31,SC31,SC31,name
FULTON,SC01D,SC01D,SC01D,name
FULTON,SC01C,SC01C,SC01C,name
FULTON,SC16A,SC16A,SC16A,name
FULTON,SC02A,SC02A,SC02A,name
FULTON,SC33,SC33,SC33,name
FULTON,SC16B,SC16B,SC16B,name
FULTON,11C3,11C3,11C3,name
FULTON,SC32,SC32,SC32,name
FULTON,UC01A,UC01A,UC01A,name
FULTON,CH04A,CH04A,CH04A,name
FULTON,CH05,CH05,CH05,name
FULTON,CH05A,CH05A,CH05A,name
FULTON,PA01,PA01,PA01,name
FULTON,CH01B,CH01B,CH01B,name
FULTON,FA01D,FA01D,FA01D,name
FULTON,FA01B,FA01B,FA01B,name
FULTON,SC212,SC212,SC212,name
FULTON,SC07C,SC07C,SC07C,name
FULTON,FA01C,FA01C,FA01C,name
FULTON,UC032,UC032,UC032,name
FULTON,SC211,SC211,SC211,name
FULTON,SS01A,SS01A,SS01A,name
FULTON,RW22C,RW22C,,unmatched
FULTON,RW22B,RW22B,,unmatched
FULTON,JC19,JC19,JC19,name
FULTON,JC19A,JC19A,JC19A,name
FULTON,JC13A,JC13A,JC13A,name
FULTON,JC13B,JC13B,JC13B,name
FULTON,JC18,JC18,JC18,name
FULTON,AP01C,AP01C,AP01C,name
FULTON,JC16,JC16,JC16,name
FULTON,AP01A,AP01A,AP01A,name
FULTON,AP12A,AP12A,AP12A,name
FULTON,JC14,JC14,JC14,name
FULTON,AP14A,AP14A,AP14A,name
FULTON,JC15,JC15,JC15,name
FULTON,AP14,AP14,AP14,name
FULTON,JC10,JC10,JC10,name
FULTON,AP09A,AP09A,AP09A,name
FULTON,JC12,JC12,JC12,name
FULTON,JC11,JC11,JC11,name
FULTON,JC09,JC09,JC09,name
FULTON,JC07,JC07,JC07,name
FULTON,JC08,JC08,JC08,name
FULTON,JC05,JC05,JC05,name
FULTON,JC04B,JC04B,JC04B,name
FULTON,JC03A,JC03A,JC03A,name
FULTON,JC04A,JC04A,JC04A,name
FULTON,JC03B,JC03B,JC03B,name
FULTON,JC06,JC06,JC06,name
FULTON,JC02,JC02,JC02,name
FULTON,02A1,02A1,02A1,name
FULTON,02A,02A,02A,name
FULTON,06R,06R,06R,name
FULTON,06N,06N,06N,name
FULTON,06L2,06L2,06L2,name
FULTON,02S,02S,02S,name
FULTON,05J,05J,05J,name
FULTON,02G,02G,02G,name
FULTON,02D,02D,02D,name
FULTON,02F2,02F2,02F2,name
FULTON,02J,02J,02J,name
FULTON,06G,06G,06G,name
FULTON,06B,06B,06B,name
FULTON,02E,02E,02E,name
FULTON,02F1,02F1,02F1,name
FULTON,06F,06F,06F,name
FULTON,06L1,06L1,06L1,name
FULTON,06J,06J,06J,name
FULTON,06E,06E,06E,name
FULTON,06Q,06Q,06Q,name
FULTON,06D2,06D2,06D2,name
FULTON,06D1,06D1,06D1,name
FULTON,06D,06D,06D,name
FULTON,MP01,MP01,MP01,name
FULTON,HP01,HP01,HP01,name
FULTON,12H1,12H1,12H1,name
FULTON,12E1,12E1,12E1,name
FULTON,12J,12J,12J,name
FULTON,12H2,12H2,12H2,name
FULTON,12M,12M,12M,name
FULTON,CH03,CH03,CH03,name
FULTON,CH02A,CH02A,CH02A,name
FULTON,CH01A,CH01A,CH01A,name
FULTON,CH01,CH01,CH01,name
FULTON,CH02,CH02,CH02,name
FULTON,SC07A,SC07A,SC07A,name
FULTON,SC04,SC04,SC04,name
FULTON,SC13B,SC13B,SC13B,name
FULTON,SC13A,SC13A,SC13A,name
FULTON,SC07E,SC07E,SC07E,name
FULTON,UC02G,UC02G,UC02G,name
FULTON,SC05F,SC05F,,unmatched
FULTON,UC02A,UC02A,UC02A,name
FULTON,SC13,SC13,SC13,name
FULTON,UC031,UC031,UC031,name
FULTON,SC08E,SC08E,SC08E,name
FULTON,UC035,UC035,UC035,name
FULTON,SC29B,SC29B,,unmatched
FULTON,SC08H,SC08H,SC08H,name
FULTON,UC01D,UC01D,UC01D,name
FULTON,SC17B,SC17B,SC17B,name
FULTON,SC08I,SC08I,SC08I,name
FULTON,SC08K,SC08K,SC08K,name
FULTON,SC08B,SC08B,SC08B,name
FULTON,SC17D,SC17D,SC17D,name
FULTON,SC29A,SC29A,SC29A,name
FULTON,SC23B,SC23B,SC23B,name
FULTON,SC29C,SC29C,SC29C,name
FULTON,SC09B,SC09B,SC09B,name
FULTON,SC11B,SC11B,SC11B,name
FULTON,SC23A,SC23A,SC23A,name
FULTON,SC11A,SC11A,SC11A,name
FULTON,UC01C,UC01C,,unmatched
FULTON,UC033,UC033,,unmatched
FULTON,CP084,CP084,CP084,name
FULTON,SC08J,SC08J,SC08J,name
FULTON,SC08D,SC08D,SC08D,name
FULTON,UC01B,UC01B,UC01B,name
FULTON,SC09C,SC09C,SC09C,name
FULTON,SC09A,SC09A,SC09A,name
FULTON,SC10,SC10,SC10,name
FULTON,CP081,CP081,CP081,name
FULTON,UC01E,UC01E,UC01E,name
FULTON,SC17A,SC17A,SC17A,name
FULTON,SC18D,SC18D,SC18D,name
FULTON,SC19A,SC19A,SC19A,name
FULTON,SC17C,SC17C,SC17C,name
FULTON,EP04B,EP04B,EP04B,name
FULTON,SC18A,SC18A,SC18A,name
FULTON,11E3,11E3,11E3,name
FULTON,11E1,11E1,11E1,name
FULTON,11E2,11E2,11E2,name
FULTON,SC19B,SC19B,SC19B,name
FULTON,CP052,CP052,CP052,name
FULTON,SC19C,SC19C,SC19C,name
FULTON,EP04A,EP04A,EP04A,name
FULTON,CP07C,CP07C,CP07C,name
FULTON,CP05C,CP05C,CP05C,name
FULTON,CP07A,CP07A,CP07A,name
FULTON,CP07E,CP07E,CP07E,name
FULTON,CP07D,CP07D,CP07D,name
FULTON,EP04C,EP04C,EP04C,name
FULTON,11P,11P,11P,name
FULTON,EP04D,EP04D,EP04D,name
FULTON,11J,11J,11J,name
FULTON,EP03B,EP03B,EP03B,name
FULTON,SC23C,SC23C,SC23C,name
FULTON,SC23D,SC23D,SC23D,name
FULTON,SC27,SC27,SC27,name
FULTON,CP083,CP083,CP083,name
FULTON,CP08A,CP08A,CP08A,name
FULTON,CP06B,CP06B,CP06B,name
FULTON,CP06A,CP06A,CP06A,name
FULTON,CP051,CP051,CP051,name
FULTON,CP05B,CP05B,CP05B,name
FULTON,CP07F,CP07F,CP07F,name
FULTON,CP07B,CP07B,CP07B,name
FULTON,CP04B,CP04B,CP04B,name
FULTON,CP04A,CP04A,CP04A,name
FULTON,EP03D,EP03D,EP03D,name
FULTON,CP012,CP012,CP012,name
FULTON,EP03A,EP03A,EP03A,name
FULTON,EP03C,EP03C,EP03C,name
FULTON,CP011,CP011,CP011,name
FULTON,EP01C,EP01C,EP01C,name
FULTON,EP01D,BOWDEN SENIOR CENTER,EP01D,code
FULTON,EP01A,EP01A,EP01A,name
FULTON,CP02,CP02,CP02,name
FULTON,CP01B,CP01B,CP01B,name
FULTON,EP02C,EP02C,EP02C,name
FULTON,EP02A,EP02A,EP02A,name
FULTON,12E2,12E2,,unmatched
FULTON,11B,11B,11B,name
FULTON,SC02,SC02,SC02,name
FULTON,11B2,11B2,11B2,name
FULTON,11C2,11C2,11C2,name
FULTON,11B3,11B3,11B3,name
FULTON,11B1,11B1,11B1,name
FULTON,SC14A,SC14A,SC14A,name
FULTON,SC30A,SC30A,SC30A,name
FULTON,10A,10A,10A,name
FULTON,10C,10C,10C,name
FULTON,11N,11N,11N,name
FULTON,11M,11M,11M,name
FULTON,11M1,11M1,11M1,name
FULTON,SC30B,SC30B,SC30B,name
FULTON,11C,11C,11C,name
FULTON,11C4,11C4,,unmatched
FULTON,10B1,10B1,10B1,name
FULTON,10R,10R,10R,name
FULTON,10B,10B,10B,name
FULTON,10I,10I,10I,name
FULTON,10H2,10H2,10H2,name
FULTON,FC02,FC02,FC02,name
FULTON,RW09A,RW09A,RW09A,name
FULTON,ML01B,ML01B,ML01B,name
FULTON,RW19,RW19,RW19,name
FULTON,ML01C,ML01C,ML01C,name
FULTON,AP04A,AP04A,AP04A,name
FULTON,ML01A,ML01A,ML01A,name
FULTON,AP04B,AP04B,AP04B,name
FULTON,AP06,AP06,AP06,name
FULTON,AP07C,AP07C,AP07C,name
FULTON,ML02B,ML02B,ML02B,name
FULTON,ML03A,ML03A,ML03A,name
FULTON,AP10,AP10,AP10,name
FULTON,AP07A,AP07A,AP07A,name
FULTON,ML04,ML04,ML04,name
FULTON,AP07B,AP07B,AP07B,name
FULTON,ML02A,ML02A,ML02A,name
FULTON,ML03,ML03,ML03,name
FULTON,ML07A,ML07A,ML07A,name
FULTON,ML06A,ML06A,ML06A,name
FULTON,AP12D,AP12D,AP12D,name
FULTON,AP12B,AP12B,AP12B,name
FULTON,ML05,ML05,ML05,name
FULTON,ML06B,ML06B,ML06B,name
FULTON,AP05,AP05,AP05,name
FULTON,ML07B,ML07B,ML07B,name
FULTON,AP09B,AP09B,AP09B,name
FULTON,JC04C,JC04C,JC04C,name
FULTON,JC01A,JC01A,JC01A,name
FULTON,JC01,JC01,JC01,name
FULTON,08F2,08F2,,unmatched
FULTON,08E,08E,08E,name
FULTON,09F,09F,09F,name
FULTON,08N2,08N2,08N2,name
FULTON,08N1,08N1,08N1,name
FULTON,08F1,08F1,08F1,name
FULTON,08A,08A,08A,name
FULTON,08D,08D,08D,name
FULTON,08C,08C,08C,name
FULTON,SS09A,SS09A,SS09A,name
FULTON,SS16,SS16,SS16,name
FULTON,08H,08H,08H,name
FULTON,08M,08M,08M,name
FULTON,07J,07J,07J,name
FULTON,07H,07H,07H,name
FULTON,08G,08G,08G,name
FULTON,07D1,07D1,07D1,name
FULTON,08C1,08C1,08C1,name
FULTON,08B,08B,08B,name
FULTON,07F1,07F1,07F1,name
FULTON,06I,06I,06I,name
FULTON,07F,07F,07F,name
FULTON,07D,07D,07D,name
FULTON,07N,07N,07N,name
FULTON,07E,07E,07E,name
FULTON,07M,07M,07M,name
FULTON,07A1,07A1,07A1,name
FULTON,07A,07A,07A,name
FULTON,07C,07C,07C,name
FULTON,07B,07B,07B,name
FULTON,SS09B,SS09B,SS09B,name
FULTON,SS13B,SS13B,SS13B,name
FULTON,SS11D,SS11D,SS11D,name
FULTON,SS11B,SS11B,SS11B,name
FULTON,SS06,SS06,SS06,name
FULTON,SS05,SS05,SS05,name
FULTON,SS18A,SS18A,SS18A,name
FULTON,SS31,SS31,SS31,name
FULTON,SS06A,SS06A,SS06A,name
FULTON,SS03A,SS03A,SS03A,name
FULTON,SS03,SS03,SS03,name
FULTON,SS13A,SS13A,SS13A,name
FULTON,SS11A,SS11A,SS11A,name
FULTON,SS11C,SS11C,SS11C,name
FULTON,SS07D,SS07D,SS07D,name
FULTON,SS14,SS14,SS14,name
FULTON,SS12,SS12,SS12,name
FULTON,SS07C,SS07C,SS07C,name
FULTON,SS07B,SS07B,SS07B,name
FULTON,SS07A,SS07A,SS07A,name
FULTON,SS08B,SS08B,SS08B,name
FULTON,SS08E,SS08E,SS08E,name
FULTON,SS04A,SS04A,SS04A,name
FULTON,SS02B,SS02B,SS02B,name
FULTON,SS08C,SS08C,SS08C,name
FULTON,SS04,SS04,SS04,name
FULTON,SS08A,SS08A,SS08A,name
FULTON,SS08D,SS08D,SS08D,name
FULTON,SS29C,SS29C,SS29C,name
FULTON,SS29A,SS29A,SS29A,name
FULTON,SS08F,SS08F,SS08F,name
FULTON,12F,12F,12F,name
FULTON,12A,12A,12A,name
FULTON,12S,12S,12S,name
FULTON,01J,01J,01J,name
FULTON,12K,12K,12K,name
FULTON,12N,12N,12N,name
FULTON,04B,04B,04B,name
FULTON,04V,04V,04V,name
FULTON,04I,04I,04I,name
FULTON,01F,01F,01F,name
FULTON,01G,01G,01G,name
FULTON,01D,01D,01D,name
FULTON,01H,01H,01H,name
FULTON,05B,05B,05B,name
FULTON,01S,01S,01S,name
FULTON,01C,01C,01C,name
FULTON,01T,01T,01T,name
FULTON,01P,01P,01P,name
FULTON,01R,01R,01R,name
FULTON,01E,01E,01E,name
FULTON,01A,01A,01A,name
FULTON,05A1,05A1,05A1,name
FULTON,01B,01B,01B,name
FULTON,05A2,05A2,05A2,name
FULTON,03G,03G,03G,name
FULTON,03T,03T,03T,name
FULTON,03P2,03P2,03P2,name
FULTON,04F,04F,04F,name
FULTON,03P1B,03P1B,03P1B,name
FULTON,03I,03I,03I,name
FULTON,01I,01I,01I,name
FULTON,02B,02B,02B,name
FULTON,05C,05C,05C,name
FULTON,05K,05K,05K,name
FULTON,05D,05D,05D,name
FULTON,05F,05F,05F,name
FULTON,02L2,02L2,02L2,name
FULTON,02L1A,02L1A,02L1A,name
FULTON,02C,02C,02C,name
FULTON,02L1B,02L1B,02L1B,name
FULTON,02L1,02L1,02L1,name
FULTON,02K,02K,02K,name
FULTON,03P1A,03P1A,03P1A,name
FULTON,08P1,08P1,08P1,name
FULTON,08P,08P,08P,name
FULTON,08K,08K,08K,name
FULTON,08L,08L,08L,name
FULTON,02W,02W,02W,name
FULTON,06R1,06R1,06R1,name
FULTON,03F,03F,03F,name
FULTON,RW20,RW20,RW20,name
FULTON,RW21,RW21,RW21,name
FULTON,RW21A,RW21A,RW21A,name
FULTON,RW22A,RW22A,RW22A,name
FULTON,RW03C,RW03C,RW03C,name
FULTON,RW05A,RW05A,RW05A,name
FULTON,RW07A,RW07A,RW07A,name
FULTON,RW07B,RW07B,RW07B,name
FULTON,AP03,AP03,AP03,name
FULTON,RW05,RW05,RW05,name
FULTON,AP021,AP021,AP021,name
FULTON,RW06,RW06,RW06,name
FULTON,RW13,RW13,RW13,name
FULTON,AP01E,AP01E,,unmatched
FULTON,AP01D,AP01D,AP01D,name
FULTON,AP02B,AP02B,AP02B,name
FULTON,AP023,AP023,AP023,name
FULTON,AP022,AP022,AP022,name
FULTON,AP01B,AP01B,AP01B,name
FULTON,AP12C,AP12C,AP12C,name
FULTON,09N,09N,09N,name
FULTON,08J,08J,08J,name
FULTON,SS18B,SS18B,SS18B,name
FULTON,SS18C,SS18C,SS18C,name
FULTON,SS02A,SS02A,SS02A,name
FULTON,SS19B,SS19B,SS19B,name
FULTON,SS19A,SS19A,SS19A,name
FULTON,SS29B,SS29B,SS29B,name
FULTON,SS26,SS26,SS26,name
FULTON,SS20,SS20,SS20,name
FULTON,SS22,SS22,SS22,name
FULTON,RW11B,RW11B,RW11B,name
FULTON,RW11A,RW11A,RW11A,name
FULTON,SS15A,SS15A,SS15A,name
FULTON,RW03A,RW03A,RW03A,name
FULTON,RW03,RW03,RW03,name
FULTON,RW02,RW02,RW02,name
FULTON,RW10,RW10,RW10,name
FULTON,RW09,RW09,RW09,name
FULTON,RW01,RW01,RW01,name
FULTON,RW10A,RW10A,RW10A,name
FULTON,RW03B,RW03B,RW03B,name
FULTON,RW08,RW08,RW08,name
FULTON,RW12,RW12,RW12,name
FULTON,RW16,RW16,RW16,name
FULTON,RW12A,RW12A,RW12A,name
FULTON,SS15C,SS15C,SS15C,name
FULTON,SS15B,SS15B,SS15B,name
FULTON,SS17,SS17,SS17,name
FULTON,RW17,RW17,RW17,name
FULTON,RW04,RW04,RW04,name
FULTON,SS01,SS01,SS01,name
FULTON,SC14B,SC14B,,unmatched
FULTON,10D2,10D2,10D2,name
FULTON,10D1,10D1,10D1,name
FULTON,10E,10E,10E,name
FULTON,10P,10P,10P,name
FULTON,10D,10D,10D,name
FULTON,10H1,10H1,10H1,name
FULTON,09C,09C,09C,name
FULTON,09B,09B,09B,name
FULTON,09K1,09K1,09K1,name
FULTON,11R,11R,11R,name
FULTON,EP01B,EP01B,EP01B,name
FULTON,11K,11K,11K,name
FULTON,EP02D,EP02D,EP02D,name
FULTON,11G,11G,11G,name
FULTON,12I,12I,12I,name
FULTON,10K,10K,10K,name
FULTON,10G,10G,10G,name
FULTON,11H,11H,11H,name
FULTON,10J,10J,10J,name
FULTON,EP02E,EP02E,EP02E,name
FULTON,12L,12L,12L,name
FULTON,EP02B,EP02B,EP02B,name
FULTON,12G,12G,12G,name
FULTON,12D,12D,12D,name
FULTON,12A1,12A1,12A1,name
FULTON,04S,04S,04S,name
FULTON,04X1,04X1,04X1,name
FULTON,04M,04M,04M,name
FULTON,04T,04T,04T,name
FULTON,10M,10M,10M,name
FULTON,04X2,04X2,04X2,name
FULTON,04L,04L,04L,name
FULTON,04D,04D,04D,name
FULTON,04G,04G,04G,name
FULTON,04A,04A,04A,name
FULTON,04K,04K,04K,name
FULTON,04W,04W,04W,name
FULTON,10F,10F,10F,name
FULTON,03S,03S,03S,name
FULTON,09D,09D,09D,name
FULTON,03C,03C,03C,name
FULTON,03H,03H,03H,name
FULTON,09E,09E,09E,name
FULTON,09K,09K,09K,name
FULTON,09M,09M,09M,name
FULTON,09L,09L,09L,name
FULTON,09A,09A,09A,name
FULTON,04C,04C,04C,name
FULTON,03A,03A,03A,name
FULTON,03D,03D,03D,name
FULTON,03B,03B,03B,name
FULTON,09I,09I,09I,name
FULTON,03E,03E,03E,name
FULTON,04J,04J,04J,name
FULTON,03L,03L,03L,name
FULTON,03M,03M,03M,name
FULTON,03N,03N,03N,name
FULTON,09J,09J,09J,name
FULTON,09G,09G,09G,name
FULTON,09H,09H,09H,name
COBB,MA1B,MABLETON 1B,Mableton 1B,name
COBB,MA1A,MABLETON 1A,Mableton 1A,name
COBB,MA3A,MABLETON 3A,Mableton 3A,name
COBB,MA2B,MABLETON 2B,Mableton 2B,name
COBB,MA3B,MABLETON 3B,Mableton 3B,name
COBB,SW01,SWEETWATER 01,Sweetwater 01,name
COBB,CL02,CLARKDALE 02,Clarkdale 02,name
COBB,PS1A,POWDER SPRINGS 1A,Powder Springs 1A,name
COBB,PS3A,POWDER SPRINGS 3A,Powder Springs 3A,name
COBB,LM03,LOST MOUNTAIN 03,Lost Mountain 03,name
COBB,ME01,MCEACHERN 01,McEachern 01,name
COBB,LM01,LOST MOUNTAIN 01,Lost Mountain 01,name
COBB,OR01,OREGON 01,Oregon 01,name
COBB,VA01,VAUGHAN 01,Vaughan 01,name
COBB,LM02,LOST MOUNTAIN 02,Lost Mountain 02,name
COBB,FR01,FORD 01,Ford 01,name
COBB,DU01,DURHAM 01,Durham 01,name
COBB,KP03,KEMP 03,Kemp 03,name
COBB,FY01,FREY 01,Frey 01,name
COBB,LM04,LOST MOUNTAIN 04,Lost Mountain 04,name
COBB,MS01,MARS HILL 01,Mars Hill 01,name
COBB,ML01,MCCLURE 01,McClure 01,name
COBB,AC1A,ACWORTH 1A,Acworth 1A,name
COBB,AC1B,ACWORTH 1B,Acworth 1B,name
COBB,EL05,ELIZABETH 05,Elizabeth 05,name
COBB,BF02,BELLS FERRY 02,Bells Ferry 02,name
COBB,BW01,BLACKWELL 01,Blackwell 01,name
COBB,GT01,GRITTERS 01,Gritters 01,name
COBB,BF03,BELLS FERRY 03,Bells Ferry 03,name
COBB,MK01,MCCLESKEY 01,McCleskey 01,name
COBB,NS01,NICHOLSON 01,Nicholson 01,name
COBB,AD01,ADDISON 01,Addison 01,name
COBB,SI01,SIMPSON 01,Simpson 01,name
COBB,LA01,LASSITER 01,Lassiter 01,name
COBB,KL01,KELL 01,Kell 01,name
COBB,RM01,ROCKY MOUNT 01,Rocky Mount 01,name
COBB,EA02,EASTSIDE 02,Eastside 02,name
COBB,SO01,SOPE CREEK 01,Sope Creek 01,name
COBB,FP01,FULLERS PARK 01,Fullers Park 01,name
COBB,SM01,SEWELL MILL 01,Sewell Mill 01,name
COBB,MD01,MURDOCK 01,Murdock 01,name
COBB,MT04,MT BETHEL 04,Mt. Bethel 04,name
COBB,EA01,EASTSIDE 01,Eastside 01,name
COBB,DC01,DICKERSON 01,Dickerson 01,name
COBB,DO01,DODGEN 01,Dodgen 01,name
COBB,CR01,CHESTNUT RIDGE 01,Chestnut Ridge 01,name
COBB,RW02,ROSWELL 02,Roswell 02,name
COBB,SA01,SANDY PLAINS 01,Sandy Plains 01,name
COBB,PP01,POPE 01,Pope 01,name
COBB,MB01,MABRY 01,Mabry 01,name
COBB,DV01,DAVIS 01,Davis 01,name
COBB,GM01,GARRISON MILL 01,Garrison Mill 01,name
COBB,PO01,POST OAK 01,Post Oak 01,name
COBB,HT01,HIGHTOWER 01,Hightower 01,name
COBB,SF01,SHALLOWFORD FALLS 01,Shallowford Falls 01,name
COBB,WL01,WILLEO 01,Willeo 01,name
COBB,SN4A,SMYRNA 4A,Smyrna 4A,name
COBB,SN3B,SMYRNA 3B,Smyrna 3B,name
COBB,NJ01,NICKAJACK 01,Nickajack 01,name
COBB,SN6A,SMYRNA 6A,Smyrna 6A,name
COBB,VG03,VININGS 03,Vinings 03,name
COBB,VG02,VININGS 02,Vinings 02,name
COBB,SN5A,SMYRNA 5A,Smyrna 5A,name
COBB,SN3A,SMYRNA 3A,Smyrna 3A,name
COBB,DI01,DOBBINS 01,Dobbins 01,name
COBB,MR1A,MARIETTA 1A,Marietta 1A,name
COBB,SN2A,SMYRNA 2A,Smyrna 2A,name
COBB,SN1A,SMYRNA 1A,Smyrna 1A,name
COBB,DI02,DOBBINS 02,Dobbins 02,name
COBB,MR7A,MARIETTA 7A,Marietta 7A,name
COBB,PF01,POWERS FERRY 01,Powers Ferry 01,name
COBB,VG04,VININGS 04,Vinings 04,name
COBB,VG01,VININGS 01,Vinings 01,name
COBB,CA01,CHATTAHOOCHEE 01,Chattahoochee 01,name
COBB,TM01,TERRELL MILL 01,Terrell Mill 01,name
COBB,SO02,SOPE CREEK 02,Sope Creek 02,name
COBB,SO03,SOPE CREEK 03,Sope Creek 03,name
COBB,MR5B,MARIETTA 5B,Marietta 5B,name
COBB,MR6B,MARIETTA 6B,Marietta 6B,name
COBB,EL02,ELIZABETH 02,Elizabeth 02,name
COBB,MR6A,MARIETTA 6A,Marietta 6A,name
COBB,EL04,ELIZABETH 04,Elizabeth 04,name
COBB,SM03,SEWELL MILL 03,Sewell Mill 03,name
COBB,EL03,ELIZABETH 03,Elizabeth 03,name
COBB,NC01,NORTH COBB 01,North Cobb 01,name
COBB,AC1C,ACWORTH 1C,Acworth 1C,name
COBB,KE4A,KENNESAW 4A,Kennesaw 4A,name
COBB,KE3A,KENNESAW 3A,Kennesaw 3A,name
COBB,KE5A,KENNESAW 5A,Kennesaw 5A,name
COBB,BK01,BAKER 01,Baker 01,name
COBB,WG02,WADE GREEN 02,Wade Green 02,name
COBB,MR4C,MARIETTA 4C,Marietta 4C,name
COBB,MR3A,MARIETTA 3A,Marietta 3A,name
COBB,MR4A,MARIETTA 4A,Marietta 4A,name
COBB,MR5A,MARIETTA 5A,Marietta 5A,name
COBB,MR4B,MARIETTA 4B,Marietta 4B,name
COBB,EL01,ELIZABETH 01,Elizabeth 01,name
COBB,EP01,EAST PIEDMONT 01,East Piedmont 01,name
COBB,KE1A,KENNESAW 1A,Kennesaw 1A,name
COBB,BG01,BIG SHANTY 01,Big Shanty 01,name
COBB,WG01,WADE GREEN 01,Wade Green 01,name
COBB,BG02,BIG SHANTY 02,Big Shanty 02,name
COBB,PT01,PITNER 01,Pitner 01,name
COBB,CK01,CHALKER 01,Chalker 01,name
COBB,PR01,PALMER 01,Palmer 01,name
COBB,BF04,BELLS FERRY 04,Bells Ferry 04,name
COBB,SN7A,SMYRNA 7A,Smyrna 7A,name
COBB,OK01,OAKDALE 01,Oakdale 01,name
COBB,AU1B,AUSTELL 1B,Austell 1B,name
COBB,CL01,CLARKDALE 01,Clarkdale 01,name
COBB,PS2A,POWDER SPRINGS 2A,Powder Springs 2A,name
COBB,AU1A,AUSTELL 1A,Austell 1A,name
COBB,MA5A,MABLETON 5A,Mableton 5A,name
COBB,MA6A,MABLETON 6A,Mableton 6A,name
COBB,MC01,MACLAND 01,Macland 01,name
COBB,OR05,OREGON 05,Oregon 05,name
COBB,KP02,KEMP 02,Kemp 02,name
COBB,OR04,OREGON 04,Oregon 04,name
COBB,DL01,DOWELL 01,Dowell 01,name
COBB,CH03,CHEATHAM HILL 03,Cheatham Hill 03,name
COBB,MA5B,MABLETON 5B,Mableton 5B,name
COBB,OR02,OREGON 02,Oregon 02,name
COBB,MA6B,MABLETON 6B,Mableton 6B,name
COBB,BR01,BIRNEY 01,Birney 01,name
COBB,MA4B,MABLETON 4B,Mableton 4B,name
COBB,MA4A,MABLETON 4A,Mableton 4A,name
COBB,NP01,NORTON PARK 01,Norton Park 01,name
COBB,FO02,FAIR OAKS 02,Fair Oaks 02,name
